# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                
       1.162206613114e-02      -8.093594528453e-01      -1.211303750961e+01      -1.275511795904e+01       0.000000000000e+00      -7.200183067269e-01      -1.230540307387e+01       4.491540013825e-01       4.487818968131e-01 
       1.174606901039e-02      -8.186735854575e-01      -1.231600884667e+01      -1.298404806788e+01       0.000000000000e+00      -7.124508344258e-01      -1.252362623680e+01       4.475012321609e-01       4.471387934092e-01 
       1.187010866765e-02      -8.256539555982e-01      -1.251944530125e+01      -1.321417508413e+01       0.000000000000e+00      -7.034353512192e-01      -1.274283770391e+01       4.458507027357e-01       4.455015559730e-01 
       1.199418488471e-02      -8.302275277328e-01      -1.272331250244e+01      -1.344547766008e+01       0.000000000000e+00      -6.930797085860e-01      -1.296301469409e+01       4.442024304567e-01       4.438698376971e-01 
       1.211829747421e-02      -8.323431664381e-01      -1.292758064678e+01      -1.367793523466e+01       0.000000000000e+00      -6.815067422457e-01      -1.318413634621e+01       4.425564970641e-01       4.422433505416e-01 
       1.224244627863e-02      -8.319806922540e-01      -1.313222231412e+01      -1.391152788845e+01       0.000000000000e+00      -6.688559733926e-01      -1.340618342814e+01       4.409130344953e-01       4.406218449476e-01 
       1.236663116941e-02      -8.291384241788e-01      -1.333720487831e+01      -1.414623470387e+01       0.000000000000e+00      -6.552767541096e-01      -1.362913550053e+01       4.392721276739e-01       4.390050293559e-01 
       1.249085204607e-02      -8.238493116560e-01      -1.354248497751e+01      -1.438203319362e+01       0.000000000000e+00      -6.409315245953e-01      -1.385296988552e+01       4.376337892848e-01       4.373925320394e-01 
       1.261510883545e-02      -8.161639517934e-01      -1.374805053718e+01      -1.461890618290e+01       0.000000000000e+00      -6.259895133828e-01      -1.407767359164e+01       4.359983313419e-01       4.357842925663e-01 
       1.273940149094e-02      -8.061592642792e-01      -1.395385336711e+01      -1.485683041580e+01       0.000000000000e+00      -6.106257694216e-01      -1.430322344962e+01       4.343657383539e-01       4.341799278582e-01 
       1.286372999182e-02      -7.939359114685e-01      -1.415988413938e+01      -1.509578985411e+01       0.000000000000e+00      -5.950198575577e-01      -1.452960880879e+01       4.327363699494e-01       4.325794405913e-01 
       1.298809434267e-02      -7.796199331001e-01      -1.436609556431e+01      -1.533576119974e+01       0.000000000000e+00      -5.793512601214e-01      -1.475680750364e+01       4.311102283599e-01       4.309824875048e-01 
       1.311249457272e-02      -7.633502901199e-01      -1.457245798475e+01      -1.557672480090e+01       0.000000000000e+00      -5.637985947341e-01      -1.498480335226e+01       4.294874868230e-01       4.293889165724e-01 
       1.323693073542e-02      -7.452920366663e-01      -1.477894522725e+01      -1.581866174757e+01       0.000000000000e+00      -5.485370630337e-01      -1.521358173725e+01       4.278683540202e-01       4.277986254207e-01 
       1.336140290784e-02      -7.256237374078e-01      -1.498553217071e+01      -1.606155329539e+01       0.000000000000e+00      -5.337350272813e-01      -1.544312849398e+01       4.262530371848e-01       4.262115329865e-01 
       1.348591119034e-02      -7.045372891017e-01      -1.519219165103e+01      -1.630538049173e+01       0.000000000000e+00      -5.195548728551e-01      -1.567342912049e+01       4.246417197356e-01       4.246275550799e-01 
       1.361045570605e-02      -6.822424329262e-01      -1.539888576157e+01      -1.655012259480e+01       0.000000000000e+00      -5.061448248143e-01      -1.590446608681e+01       4.230344960017e-01       4.230465428775e-01 
       1.373503660061e-02      -6.589536974864e-01      -1.560558930742e+01      -1.679576119329e+01       0.000000000000e+00      -4.936467428145e-01      -1.613622578913e+01       4.214315523229e-01       4.214684617922e-01 
       1.385965404174e-02      -6.348985842093e-01      -1.581227985503e+01      -1.704227851447e+01       0.000000000000e+00      -4.821844244963e-01      -1.636869559077e+01       4.198330896860e-01       4.198933191322e-01 
       1.398430821901e-02      -6.103086329422e-01      -1.601891521936e+01      -1.728965340850e+01       0.000000000000e+00      -4.718680550135e-01      -1.660185687084e+01       4.182391436014e-01       4.183209819053e-01 
       1.410899934352e-02      -5.854184188315e-01      -1.622548282844e+01      -1.753787027454e+01       0.000000000000e+00      -4.627884414968e-01      -1.683570005911e+01       4.166499700519e-01       4.167515671388e-01 
       1.423372764771e-02      -5.604641409808e-01      -1.643193707593e+01      -1.778690693762e+01       0.000000000000e+00      -4.550263188336e-01      -1.707020488786e+01       4.150655440886e-01       4.151849293806e-01 
       1.435849338511e-02      -5.356797748860e-01      -1.663827442980e+01      -1.803675075869e+01       0.000000000000e+00      -4.486352145597e-01      -1.730536518086e+01       4.134861792572e-01       4.136212973860e-01 
       1.448329683018e-02      -5.112966719904e-01      -1.684444564026e+01      -1.828737830408e+01       0.000000000000e+00      -4.436565403856e-01      -1.754115851876e+01       4.119117826718e-01       4.120605114177e-01 
       1.460813827812e-02      -4.875376491009e-01      -1.705043721876e+01      -1.853877498959e+01       0.000000000000e+00      -4.401074908174e-01      -1.777757493654e+01       4.103425526911e-01       4.105027344475e-01 
       1.473301804481e-02      -4.646208247177e-01      -1.725621852683e+01      -1.879092228981e+01       0.000000000000e+00      -4.379912609478e-01      -1.801459828806e+01       4.087785297510e-01       4.089479890578e-01 
       1.485793646664e-02      -4.427499700674e-01      -1.746176376080e+01      -1.904380294684e+01       0.000000000000e+00      -4.372871735209e-01      -1.825221369862e+01       4.072197771009e-01       4.073963497102e-01 
       1.498289390044e-02      -4.221163850830e-01      -1.766703662005e+01      -1.929739620464e+01       0.000000000000e+00      -4.379578537862e-01      -1.849040136841e+01       4.056662405915e-01       4.058477937819e-01 
       1.510789072347e-02      -4.029000893166e-01      -1.787203903252e+01      -1.955169329176e+01       0.000000000000e+00      -4.399489717888e-01      -1.872915692859e+01       4.041181974775e-01       4.043026489392e-01 
       1.523292733332e-02      -3.852614242851e-01      -1.807671837874e+01      -1.980666950605e+01       0.000000000000e+00      -4.431875505853e-01      -1.896845382104e+01       4.025754319023e-01       4.027607705766e-01 
       1.535800414793e-02      -3.693448880385e-01      -1.828105786149e+01      -2.006230960672e+01       0.000000000000e+00      -4.475866675624e-01      -1.920827844465e+01       4.010380055310e-01       4.012223073868e-01 
       1.548312160558e-02      -3.552730128795e-01      -1.848504767020e+01      -2.031860325695e+01       0.000000000000e+00      -4.530428437898e-01      -1.944862171994e+01       3.995060638433e-01       3.996875110026e-01 
       1.560828016494e-02      -3.431523513177e-01      -1.868866910283e+01      -2.057552688035e+01       0.000000000000e+00      -4.594417383796e-01      -1.968946200297e+01       3.979794810674e-01       3.981563714686e-01 
       1.573348030509e-02      -3.330650889028e-01      -1.889183318738e+01      -2.083306482796e+01       0.000000000000e+00      -4.666557173465e-01      -1.993077229423e+01       3.964580333028e-01       3.966287941081e-01 
       1.585872252561e-02      -3.250722803066e-01      -1.909457628734e+01      -2.109120348284e+01       0.000000000000e+00      -4.745488288764e-01      -2.017254678271e+01       3.949419094758e-01       3.951051093597e-01 
       1.598400734663e-02      -3.192092332674e-01      -1.929687082750e+01      -2.134992764794e+01       0.000000000000e+00      -4.829770195553e-01      -2.041476763514e+01       3.934310535119e-01       3.935854109673e-01 
       1.610933530897e-02      -3.154967327427e-01      -1.949868585270e+01      -2.160922067173e+01       0.000000000000e+00      -4.917916482126e-01      -2.065741499545e+01       3.919253673849e-01       3.920697525308e-01 
       1.623470697422e-02      -3.139279729149e-01      -1.969999653801e+01      -2.186906668525e+01       0.000000000000e+00      -5.008397142098e-01      -2.090047009648e+01       3.904247721942e-01       3.905582145445e-01 
       1.636012292492e-02      -3.144721460697e-01      -1.990080083504e+01      -2.212945263861e+01       0.000000000000e+00      -5.099668609473e-01      -2.114391966573e+01       3.889292868828e-01       3.890509790253e-01 
       1.648558376469e-02      -3.170818033971e-01      -2.010101802445e+01      -2.239035848757e+01       0.000000000000e+00      -5.190190213428e-01      -2.138773191965e+01       3.874385912815e-01       3.875478860926e-01 
       1.661109011841e-02      -3.216782832903e-01      -2.030070425556e+01      -2.265177886626e+01       0.000000000000e+00      -5.278462329295e-01      -2.163190833979e+01       3.859529640810e-01       3.860493799630e-01 
       1.673664263240e-02      -3.281780368538e-01      -2.049978109403e+01      -2.291368872810e+01       0.000000000000e+00      -5.363016063102e-01      -2.187641291453e+01       3.844720081023e-01       3.845552185817e-01 
       1.686224197463e-02      -3.364663255561e-01      -2.069827291377e+01      -2.317607970892e+01       0.000000000000e+00      -5.442456720714e-01      -2.212123912811e+01       3.829958494600e-01       3.830656851509e-01 
       1.698788883495e-02      -3.464146634572e-01      -2.089613974637e+01      -2.343893581311e+01       0.000000000000e+00      -5.515480038294e-01      -2.236636387643e+01       3.815243198663e-01       3.815807603158e-01 
       1.711358392534e-02      -3.578796410779e-01      -2.109331009471e+01      -2.370224168323e+01       0.000000000000e+00      -5.580870325459e-01      -2.261175939135e+01       3.800571776562e-01       3.801003450111e-01 
       1.723932798012e-02      -3.707024415189e-01      -2.128985567983e+01      -2.396598532287e+01       0.000000000000e+00      -5.637535496799e-01      -2.285742336819e+01       3.785946048628e-01       3.786247560416e-01 
       1.736512175629e-02      -3.847107082132e-01      -2.148568843290e+01      -2.423015167329e+01       0.000000000000e+00      -5.684515330336e-01      -2.310332544340e+01       3.771363155156e-01       3.771538333260e-01 
       1.749096603375e-02      -3.997222256779e-01      -2.168081258830e+01      -2.449472881634e+01       0.000000000000e+00      -5.720988055815e-01      -2.334945252599e+01       3.756823086765e-01       3.756876917823e-01 
       1.761686161566e-02      -4.155444058041e-01      -2.187519463017e+01      -2.475969787726e+01       0.000000000000e+00      -5.746293753705e-01      -2.359577987017e+01       3.742323938304e-01       3.742262461037e-01 
       1.774280932873e-02      -4.319802579185e-01      -2.206890122483e+01      -2.502506130651e+01       0.000000000000e+00      -5.759928298556e-01      -2.384231612988e+01       3.727869062023e-01       3.727699249875e-01 
       1.786881002356e-02      -4.488267471061e-01      -2.226176352075e+01      -2.529078423302e+01       0.000000000000e+00      -5.761535002025e-01      -2.408900216342e+01       3.713451183950e-01       3.713180838523e-01 
       1.799486457501e-02      -4.658799444704e-01      -2.245390504390e+01      -2.555687078713e+01       0.000000000000e+00      -5.750964686719e-01      -2.433585736271e+01       3.699075238990e-01       3.698712847840e-01 
       1.812097388257e-02      -4.829344655232e-01      -2.264521644111e+01      -2.582329563189e+01       0.000000000000e+00      -5.728200765682e-01      -2.458284017944e+01       3.684736778522e-01       3.684291412447e-01 
       1.824713887072e-02      -4.997868751722e-01      -2.283572993704e+01      -2.609005852112e+01       0.000000000000e+00      -5.693389115696e-01      -2.482995224294e+01       3.670437906157e-01       3.669919104024e-01 
       1.837336048938e-02      -5.162393450843e-01      -2.302541935414e+01      -2.635713838566e+01       0.000000000000e+00      -5.646891462448e-01      -2.507716931820e+01       3.656176799035e-01       3.655594405604e-01 
       1.849963971429e-02      -5.320982595710e-01      -2.321426159585e+01      -2.662453047435e+01       0.000000000000e+00      -5.589182492051e-01      -2.532448110896e+01       3.641953714721e-01       3.641317800645e-01 
       1.862597754748e-02      -5.471820252037e-01      -2.340220687179e+01      -2.689221065375e+01       0.000000000000e+00      -5.520909946140e-01      -2.557185774272e+01       3.627766081479e-01       3.627086789161e-01 
       1.875237501771e-02      -5.613150043846e-01      -2.358929838511e+01      -2.716017870089e+01       0.000000000000e+00      -5.442846277034e-01      -2.581930383806e+01       3.613616240567e-01       3.612903705711e-01 
       1.887883318094e-02      -5.743347159442e-01      -2.377546533542e+01      -2.742842185206e+01       0.000000000000e+00      -5.355890953645e-01      -2.606679602145e+01       3.599502547035e-01       3.598766780424e-01 
       1.900535312085e-02      -5.860917131018e-01      -2.396079972335e+01      -2.769692463074e+01       0.000000000000e+00      -5.261084414528e-01      -2.631433508703e+01       3.585426644831e-01       3.584677423600e-01 
       1.913193594933e-02      -5.964575032261e-01      -2.414516929422e+01      -2.796567306477e+01       0.000000000000e+00      -5.159552679609e-01      -2.656188772493e+01       3.571385557592e-01       3.570632309921e-01 
       1.925858280700e-02      -6.053094020051e-01      -2.432861066187e+01      -2.823466729377e+01       0.000000000000e+00      -5.052489317699e-01      -2.680945920274e+01       3.557381510219e-01       3.556633283750e-01 
       1.938529486380e-02      -6.125528105104e-01      -2.451107013559e+01      -2.850388191939e+01       0.000000000000e+00      -4.941187313700e-01      -2.705702025409e+01       3.543412080930e-01       3.542677403816e-01 
       1.951207331950e-02      -6.181063340544e-01      -2.469261436252e+01      -2.877331648505e+01       0.000000000000e+00      -4.826968756473e-01      -2.730458131500e+01       3.529480058167e-01       3.528766900652e-01 
       1.963891940434e-02      -6.219040527885e-01      -2.487315371898e+01      -2.904295392692e+01       0.000000000000e+00      -4.711181127837e-01      -2.755211470420e+01       3.515583240734e-01       3.514898968930e-01 
       1.976583437961e-02      -6.239119502883e-01      -2.505277724139e+01      -2.931280440331e+01       0.000000000000e+00      -4.595205949498e-01      -2.779964392603e+01       3.501725932030e-01       3.501077203876e-01 
       1.989281953829e-02      -6.240958578259e-01      -2.523129718675e+01      -2.958282129734e+01       0.000000000000e+00      -4.480389842545e-01      -2.804710220438e+01       3.487901009350e-01       3.487293813299e-01 
       2.001987620571e-02      -6.224652391155e-01      -2.540885706615e+01      -2.985302068933e+01       0.000000000000e+00      -4.368076855970e-01      -2.829452724234e+01       3.474114473455e-01       3.473554006321e-01 
