# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_dmeff                6:d_fld                  7:d_ur                   8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_cdm                 14:t_dmeff               15:t_fld                 16:t_ur                  17:t_tot              
       2.936111125182e-02      -1.122830418493e+00      -3.576262099325e+01      -4.967391471564e+01      -4.967391146183e+01       0.000000000000e+00      -1.020103519357e+00      -4.604577984369e+01       2.596592028173e-01       2.596764034945e-01      -9.204615101454e-04       5.553831918128e-02       5.881422141509e-02       5.881422126410e-02                      nan       7.782578321791e-04       5.603692179556e-02 
       2.950028711498e-02      -1.111520007328e+00      -3.586438819058e+01      -4.994454762457e+01      -4.994454436760e+01       0.000000000000e+00      -1.022768816858e+00      -4.628146093401e+01       2.585583380959e-01       2.585770137688e-01      -8.738437053863e-04       5.581201005734e-02       5.912401580768e-02       5.912401565664e-02                      nan       8.127466133052e-04       5.633074826675e-02 
       2.963980940692e-02      -1.100657377367e+00      -3.596561690223e+01      -5.021536575527e+01      -5.021536249514e+01       0.000000000000e+00      -1.025664574042e+00      -4.651721679655e+01       2.574610035183e-01       2.574810260595e-01      -8.059818603124e-04       5.608573022078e-02       5.943389496295e-02       5.943389481186e-02                      nan       8.325952305133e-04       5.662489918662e-02 
       2.977968674934e-02      -1.090398823162e+00      -3.606627676452e+01      -5.048637597930e+01      -5.048637271601e+01       0.000000000000e+00      -1.028663813822e+00      -4.675304933598e+01       2.563670993905e-01       2.563883306220e-01      -7.174959579433e-04       5.635946751903e-02       5.974386162538e-02       5.974386147425e-02                      nan       8.373571990358e-04       5.691935382727e-02 
       2.991992801888e-02      -1.080894201652e+00      -3.616641924692e+01      -5.075759379654e+01      -5.075759053010e+01       0.000000000000e+00      -1.031638860680e+00      -4.698898039819e+01       2.552766336719e-01       2.552989269632e-01      -6.092345476713e-04       5.663326007434e-02       6.005393985245e-02       6.005393970127e-02                      nan       8.267996362365e-04       5.721411470619e-02 
       3.006054235642e-02      -1.072284561341e+00      -3.626608584410e+01      -5.102903843730e+01      -5.102903516770e+01       0.000000000000e+00      -1.034461785843e+00      -4.722503311048e+01       2.541896216627e-01       2.542128241924e-01      -4.823809221578e-04       5.690714340400e-02       6.036415762993e-02       6.036415747870e-02                      nan       8.009677327177e-04       5.750918386205e-02 
       3.020153917674e-02      -1.064700996338e+00      -3.636522935096e+01      -5.130070776162e+01      -5.130070448887e+01       0.000000000000e+00      -1.037005857049e+00      -4.746119894883e+01       2.531058934125e-01       2.531298475801e-01      -3.383699345739e-04       5.718109438997e-02       6.067450349744e-02       6.067450334617e-02                      nan       7.601404376688e-04       5.780452032656e-02 
       3.034292817872e-02      -1.058261247961e+00      -3.646398060045e+01      -5.157264243535e+01      -5.157263915944e+01       0.000000000000e+00      -1.039150050967e+00      -4.769753237276e+01       2.520256293076e-01       2.520501751879e-01      -1.789765372185e-04       5.745520635337e-02       6.098504393451e-02       6.098504378318e-02                      nan       7.049060072681e-04       5.810016131549e-02 
       3.048471935591e-02      -1.053067837809e+00      -3.656229843102e+01      -5.184484247908e+01      -5.184483920001e+01       0.000000000000e+00      -1.040778479122e+00      -4.793402721466e+01       2.509486665237e-01       2.509736435155e-01      -6.208961896450e-06       5.772946120849e-02       6.129577086854e-02       6.129577071717e-02                      nan       6.360945713720e-04       5.839606501841e-02 
       3.062692300766e-02      -1.049206579424e+00      -3.666028182393e+01      -5.211733951349e+01      -5.211733623127e+01       0.000000000000e+00      -1.041785077614e+00      -4.817072514175e+01       2.498750998633e-01       2.499003479845e-01       1.776815429835e-04       5.800393069911e-02       6.160673492024e-02       6.160673476881e-02                      nan       5.547921689985e-04       5.869224950186e-02 
       3.076954975073e-02      -1.046746883004e+00      -3.675786974345e+01      -5.239013104738e+01      -5.239012776201e+01       0.000000000000e+00      -1.042071910829e+00      -4.840761442210e+01       2.488047281825e-01       2.488300898149e-01       3.702357266155e-04       5.827858486541e-02       6.191792198177e-02       6.191792183029e-02                      nan       4.623016949500e-04       5.898866342514e-02 
       3.091261053153e-02      -1.045736245133e+00      -3.685518133035e+01      -5.266325580412e+01      -5.266325251560e+01       0.000000000000e+00      -1.041556258306e+00      -4.864474532324e+01       2.477376858927e-01       2.477630062991e-01       5.687865334550e-04       5.855351056721e-02       6.222939405268e-02       6.222939390115e-02                      nan       3.601668386972e-04       5.928533414566e-02 
       3.105611663883e-02      -1.046202807315e+00      -3.695216775812e+01      -5.293671415772e+01      -5.293671086605e+01       0.000000000000e+00      -1.040166410612e+00      -4.888210999012e+01       2.466737876800e-01       2.466989182634e-01       7.705335954795e-04       5.882868655642e-02       6.254114226421e-02       6.254114211262e-02                      nan       2.500839298450e-04       5.958221436562e-02 
       3.120007971717e-02      -1.048156990369e+00      -3.704893128103e+01      -5.321054285260e+01      -5.321053955777e+01       0.000000000000e+00      -1.037845471636e+00      -4.911975406059e+01       2.456131279071e-01       2.456379277109e-01       9.725547732246e-04       5.910418938806e-02       6.285322349002e-02       6.285322333838e-02                      nan       1.339356065412e-04       5.987932522346e-02 
       3.134451178094e-02      -1.051580412130e+00      -3.714551696679e+01      -5.348476229870e+01      -5.348475900071e+01       0.000000000000e+00      -1.034555690853e+00      -4.935770052582e+01       2.445556737733e-01       2.445800105039e-01       1.171831520819e-03       5.938005739085e-02       6.316566630505e-02       6.316566615335e-02                      nan       1.377687508536e-05       6.017665958557e-02 
       3.148942522908e-02      -1.056435027803e+00      -3.724190424930e+01      -5.375938456121e+01      -5.375938126007e+01       0.000000000000e+00      -1.030274572358e+00      -4.959595497602e+01       2.435012998370e-01       2.435250593255e-01       1.365314603193e-03       5.965629119415e-02       6.347847981297e-02       6.347847966121e-02                      nan      -1.082030586989e-04       6.047419009916e-02 
       3.163483286058e-02      -1.062662038961e+00      -3.733814609573e+01      -5.403443417716e+01      -5.403443087286e+01       0.000000000000e+00      -1.024997951005e+00      -4.983454471683e+01       2.424499894086e-01       2.424730606806e-01       1.549952303204e-03       5.993293603098e-02       6.379169907148e-02       6.379169891966e-02                      nan      -2.297078946753e-04       6.077191892640e-02 
       3.178074789075e-02      -1.070178528786e+00      -3.743431337123e+01      -5.430994208749e+01      -5.430993878003e+01       0.000000000000e+00      -1.018741591274e+00      -5.007350492920e+01       2.414017571027e-01       2.414240393540e-01       1.722744760015e-03       6.021005012409e-02       6.410536878881e-02       6.410536863694e-02                      nan      -3.484861283985e-04       6.106985853693e-02 
       3.192718396829e-02      -1.078881024993e+00      -3.753042137204e+01      -5.458592617319e+01      -5.458592286256e+01       0.000000000000e+00      -1.011537979939e+00      -5.031285117507e+01       2.403565119980e-01       2.403779210375e-01       1.880773987921e-03       6.048765496973e-02       6.441950955890e-02       6.441950940696e-02                      nan      -4.622931270481e-04       6.136799796122e-02 
       3.207415519325e-02      -1.088646727218e+00      -3.762653204938e+01      -5.486242163282e+01      -5.486241831903e+01       0.000000000000e+00      -1.003438117920e+00      -5.055262040183e+01       2.393142720071e-01       2.393347622696e-01       2.021220133167e-03       6.076580876234e-02       6.473417130822e-02       6.473417115622e-02                      nan      -5.686392646428e-04       6.166636168773e-02 
       3.222167613596e-02      -1.099327773477e+00      -3.772265608985e+01      -5.513943886070e+01      -5.513943554374e+01       0.000000000000e+00      -9.945157560152e-01      -5.079282108928e+01       2.382748960084e-01       2.382944052770e-01       2.141519195978e-03       6.104452573349e-02       6.504936402123e-02       6.504936386917e-02                      nan      -6.652416408938e-04       6.196493770343e-02 
       3.236976185693e-02      -1.110763721015e+00      -3.781881594838e+01      -5.541700869911e+01      -5.541700537898e+01       0.000000000000e+00      -9.848582395367e-01      -5.103348013310e+01       2.372383410784e-01       2.372568198946e-01       2.239250987563e-03       6.132384141144e-02       6.536512576361e-02       6.536512561148e-02                      nan      -7.501090964251e-04       6.226373860042e-02 
       3.251842792776e-02      -1.122776708995e+00      -3.791516758030e+01      -5.569517957190e+01      -5.569517624859e+01       0.000000000000e+00      -9.745703943104e-01      -5.127465990714e+01       2.362047191655e-01       2.362221290410e-01       2.312288494264e-03       6.160386764568e-02       6.568153393001e-02       6.568153377782e-02                      nan      -8.214463708259e-04       6.256282420899e-02 
       3.266769045326e-02      -1.135171114464e+00      -3.801164507917e+01      -5.597395588488e+01      -5.597395255839e+01       0.000000000000e+00      -9.637697164160e-01      -5.151635150947e+01       2.351737974482e-01       2.351901115832e-01       2.358832862243e-03       6.188457817956e-02       6.599858106125e-02       6.599858090900e-02                      nan      -8.777505923887e-04       6.286216716344e-02 
       3.281756609471e-02      -1.147744243994e+00      -3.810835375851e+01      -5.625338830416e+01      -5.625338497448e+01       0.000000000000e+00      -9.525837108184e-01      -5.175861089527e+01       2.341456502806e-01       2.341608575058e-01       2.377329397960e-03       6.216606344939e-02       6.631634081946e-02       6.631634066714e-02                      nan      -9.176996968139e-04       6.316182645026e-02 
       3.296807209441e-02      -1.160281400150e+00      -3.820531659309e+01      -5.653349100094e+01      -5.653348766807e+01       0.000000000000e+00      -9.411498326368e-01      -5.200145117920e+01       2.331201355660e-01       2.331342370776e-01       2.366625941595e-03       6.244834669343e-02       6.663482955660e-02       6.663482940421e-02                      nan      -9.402637836232e-04       6.346180892172e-02 
       3.311922630162e-02      -1.172560017203e+00      -3.830260997209e+01      -5.681431176782e+01      -5.681430843176e+01       0.000000000000e+00      -9.296138846029e-01      -5.224492124539e+01       2.320972745607e-01       2.321102844980e-01       2.326064549219e-03       6.273150180761e-02       6.695411241234e-02       6.695411225988e-02                      nan      -9.447996103828e-04       6.376217378387e-02 
       3.327104719986e-02      -1.184355685315e+00      -3.840022048920e+01      -5.709586385485e+01      -5.709586051559e+01       0.000000000000e+00      -9.181234165519e-01      -5.248902760879e+01       2.310768868526e-01       2.310888305004e-01       2.255243592267e-03       6.301553541192e-02       6.727419965197e-02       6.727419949944e-02                      nan      -9.308987797953e-04       6.406292764553e-02 
