# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_fld                 14:t_ur                  15:t_tot              
       1.008985923246e-05      -1.550583373877e+00      -1.162937530502e+00      -1.162937530506e+00       0.000000000000e+00      -1.550583373860e+00      -1.174171823286e+00       6.123577512806e-01       5.967936714027e-01       1.525955829821e-08       1.525978706486e-08       1.525978809665e-08                      nan       1.525954169552e-08       1.525977887916e-08 
       2.251775554681e-05      -1.550634496304e+00      -1.162975873028e+00      -1.162975873013e+00       0.000000000000e+00      -1.550634496164e+00      -1.174210536167e+00       6.123592798240e-01       5.967953560036e-01       7.599991747154e-08       7.600284724876e-08       7.600284355241e-08                      nan       7.599971325723e-08       7.600272895691e-08 
       3.498636120247e-05      -1.550737324761e+00      -1.163052999047e+00      -1.163052999014e+00       0.000000000000e+00      -1.550737323815e+00      -1.174288407040e+00       6.123588886902e-01       5.967956107651e-01       1.834567561961e-07       1.834752680990e-07       1.834752626922e-07                      nan       1.834554723996e-07       1.834745351949e-07 
       4.752690064658e-05      -1.550898675669e+00      -1.163174028886e+00      -1.163174028936e+00       0.000000000000e+00      -1.550898672085e+00      -1.174410605452e+00       6.123550831738e-01       5.967929846226e-01       3.385074147014e-07       3.385770764123e-07       3.385771000594e-07                      nan       3.385027816906e-07       3.385743568924e-07 
       6.017107953230e-05      -1.551111418175e+00      -1.163333624621e+00      -1.163333624831e+00       0.000000000000e+00      -1.551111408677e+00      -1.174571741483e+00       6.123499682623e-01       5.967894268925e-01       5.425036263375e-07       5.426904504490e-07       5.426905226803e-07                      nan       5.424915302404e-07       5.426831692626e-07 
       7.295134796122e-05      -1.551386284054e+00      -1.163539853335e+00      -1.163539854419e+00       0.000000000000e+00      -1.551386262009e+00      -1.174779959920e+00       6.123412987879e-01       5.967828726383e-01       7.972784846231e-07       7.976994251592e-07       7.976997707567e-07                      nan       7.972512561996e-07       7.976831669968e-07 
       8.590117158737e-05      -1.551712341580e+00      -1.163784531858e+00      -1.163784534196e+00       0.000000000000e+00      -1.551712298566e+00      -1.175026997641e+00       6.123323742014e-01       5.967763864161e-01       1.105209509757e-06       1.106030385910e-06       1.106031116258e-06                      nan       1.105156722307e-06       1.105998731054e-06 
       9.905531395762e-05      -1.552090210441e+00      -1.164068144448e+00      -1.164068148710e+00       0.000000000000e+00      -1.552090134155e+00      -1.175313343022e+00       6.123237414954e-01       5.967704817743e-01       1.469240099430e-06       1.470690251747e-06       1.470691594513e-06                      nan       1.469146601308e-06       1.470634368971e-06 
       1.124501334903e-04      -1.552525876877e+00      -1.164395212481e+00      -1.164395218675e+00       0.000000000000e+00      -1.552525751932e+00      -1.175643559317e+00       6.123147515519e-01       5.967645928254e-01       1.892921018163e-06       1.895320212572e-06       1.895322097025e-06                      nan       1.892767123469e-06       1.895227499198e-06 
       1.261238985241e-04      -1.553029774674e+00      -1.164773600030e+00      -1.164773610541e+00       0.000000000000e+00      -1.553029575775e+00      -1.176025586882e+00       6.123038050186e-01       5.967572472109e-01       2.380469412979e-06       2.384259077512e-06       2.384262355277e-06                      nan       2.380224994607e-06       2.384112852634e-06 
       1.401171238832e-04      -1.553600670361e+00      -1.165202421955e+00      -1.165202438723e+00       0.000000000000e+00      -1.553600366251e+00      -1.176458530052e+00       6.122924065823e-01       5.967498759628e-01       2.936892794458e-06       2.942640877302e-06       2.942646175242e-06                      nan       2.936519693187e-06       2.942419311628e-06 
       1.544729323814e-04      -1.554251739084e+00      -1.165691605265e+00      -1.165691641424e+00       0.000000000000e+00      -1.554251269886e+00      -1.176952418712e+00       6.122786590556e-01       5.967406967412e-01       3.568010096999e-06       3.576466363976e-06       3.576479235573e-06                      nan       3.567442939594e-06       3.576144203526e-06 
       1.692374445844e-04      -1.554990341503e+00      -1.166246818953e+00      -1.166246861126e+00       0.000000000000e+00      -1.554989683022e+00      -1.177512949793e+00       6.122623341299e-01       5.967297123835e-01       4.280553476971e-06       4.292760861418e-06       4.292774930480e-06                      nan       4.279750889613e-06       4.292292420046e-06 
       1.844601999316e-04      -1.555818646639e+00      -1.166869721125e+00      -1.166869775769e+00       0.000000000000e+00      -1.555817725880e+00      -1.178141811723e+00       6.122447968874e-01       5.967180910559e-01       5.082462851593e-06       5.099682154625e-06       5.099699759110e-06                      nan       5.081337631063e-06       5.099019694577e-06 
       2.001946119095e-04      -1.556746035813e+00      -1.167567483796e+00      -1.167567550969e+00       0.000000000000e+00      -1.556744775667e+00      -1.178846235304e+00       6.122258909048e-01       5.967057803163e-01       5.982845085961e-06       6.006705313739e-06       6.006726502249e-06                      nan       5.981297810383e-06       6.005784974492e-06 
       2.164984592990e-04      -1.557789068122e+00      -1.168352676905e+00      -1.168352766296e+00       0.000000000000e+00      -1.557787349991e+00      -1.179638913407e+00       6.122040081231e-01       5.966913320596e-01       6.992184691676e-06       7.024794510364e-06       7.024822574929e-06                      nan       6.990073533960e-06       7.023536017482e-06 
       2.334344144703e-04      -1.558961572115e+00      -1.169235881390e+00      -1.169236002170e+00       0.000000000000e+00      -1.558959250703e+00      -1.180530520352e+00       6.121786185171e-01       5.966743405260e-01       8.122591025410e-06       8.166664526156e-06       8.166702419695e-06                      nan       8.119739762159e-06       8.164963624147e-06 
       2.510706081373e-04      -1.560272210154e+00      -1.170223815006e+00      -1.170223976018e+00       0.000000000000e+00      -1.560269106137e+00      -1.181527829581e+00       6.121509593761e-01       5.966560291586e-01       9.388131916726e-06       9.447068199792e-06       9.447118734973e-06                      nan       9.384320462152e-06       9.444793618060e-06 
       2.694812277303e-04      -1.561746040047e+00      -1.171335632711e+00      -1.171335847553e+00       0.000000000000e+00      -1.561741920031e+00      -1.182650170339e+00       6.121186633239e-01       5.966343150477e-01       1.080481842216e-05       1.088305185692e-05       1.088311926309e-05                      nan       1.079976305785e-05       1.088003284684e-05 
       2.887471433953e-04      -1.563394737859e+00      -1.172580444568e+00      -1.172580727665e+00       0.000000000000e+00      -1.563389310286e+00      -1.183906727037e+00       6.120833639625e-01       5.966108092410e-01       1.239136237333e-05       1.249443406732e-05       1.249452289766e-05                      nan       1.238470610978e-05       1.249045663793e-05 
       3.089565513139e-04      -1.565244520369e+00      -1.173978448543e+00      -1.173978819165e+00       0.000000000000e+00      -1.565237411524e+00      -1.185317875029e+00       6.120437340740e-01       5.965844180319e-01       1.416911610391e-05       1.430414884193e-05       1.430426515199e-05                      nan       1.416040271947e-05       1.429893812444e-05 
       3.302056182976e-04      -1.567321721350e+00      -1.175550055604e+00      -1.175550538526e+00       0.000000000000e+00      -1.567312453350e+00      -1.186904200163e+00       6.119992427358e-01       5.965547989663e-01       1.616271567356e-05       1.633881002221e-05       1.633896157931e-05                      nan       1.615136284035e-05       1.633201485840e-05 
       3.525991041420e-04      -1.569657324710e+00      -1.177319361405e+00      -1.177319988096e+00       0.000000000000e+00      -1.569645286533e+00      -1.188690001575e+00       6.119491342962e-01       5.965214255035e-01       1.840047191662e-05       1.862928669869e-05       1.862948332930e-05                      nan       1.838573604902e-05       1.862045715468e-05 
       3.762509287930e-04      -1.572286054569e+00      -1.179313495437e+00      -1.179314308635e+00       0.000000000000e+00      -1.572270459242e+00      -1.190702635915e+00       6.118928061424e-01       5.964839348792e-01       2.091492463502e-05       2.121138879803e-05       2.121164409631e-05                      nan       2.089585133114e-05       2.119994951795e-05 
       4.012846398372e-04      -1.575250321138e+00      -1.181565724211e+00      -1.181566774777e+00       0.000000000000e+00      -1.575230165115e+00      -1.192975638712e+00       6.118289541481e-01       5.964413578361e-01       2.374326487872e-05       2.412661655018e-05       2.412694627337e-05                      nan       2.371863657250e-05       2.411182488160e-05 
       4.278337222871e-04      -1.578596365946e+00      -1.184112562865e+00      -1.184113919226e+00       0.000000000000e+00      -1.578570353262e+00      -1.195545817772e+00       6.117567421263e-01       5.963931844176e-01       2.692807835742e-05       2.742305281419e-05       2.742347845076e-05                      nan       2.689632838343e-05       2.740395486631e-05 
       4.560416775835e-04      -1.582376771275e+00      -1.186996011903e+00      -1.186997684037e+00       0.000000000000e+00      -1.582343359245e+00      -1.198455429917e+00       6.116753086878e-01       5.963389762580e-01       3.051774584489e-05       3.115635546779e-05       3.115686493144e-05                      nan       3.047696826016e-05       3.113168655416e-05 
       4.860617833145e-04      -1.586656668355e+00      -1.190267671082e+00      -1.190269875403e+00       0.000000000000e+00      -1.586613538722e+00      -1.201756625382e+00       6.115825177385e-01       5.962769822716e-01       3.456725442372e-05       3.539055361680e-05       3.539123594506e-05                      nan       3.451471847791e-05       3.535877136913e-05 
       5.180564313506e-04      -1.591503511792e+00      -1.193982554618e+00      -1.193985367695e+00       0.000000000000e+00      -1.591448004958e+00      -1.205504661395e+00       6.114775026328e-01       5.962069183325e-01       3.913819534754e-05       4.019957933130e-05       4.020044863844e-05                      nan       3.907066407498e-05       4.015860094795e-05 
       5.521959330389e-04      -1.597001494780e+00      -1.198208369533e+00      -1.198212245211e+00       0.000000000000e+00      -1.596929555315e+00      -1.209768012366e+00       6.113575221376e-01       5.961265410390e-01       4.429969005681e-05       4.566779072200e-05       4.566902373188e-05                      nan       4.421250416382e-05       4.561505870969e-05 
       5.886566801031e-04      -1.603234690669e+00      -1.203016211063e+00      -1.203021123827e+00       0.000000000000e+00      -1.603142130833e+00      -1.214617759104e+00       6.112218177393e-01       5.960359278913e-01       5.012729541561e-05       5.189194046032e-05       5.189348814709e-05                      nan       5.001529808840e-05       5.182389691921e-05 
       6.276185643138e-04      -1.610307236733e+00      -1.208492443984e+00      -1.208498742681e+00       0.000000000000e+00      -1.610188000003e+00      -1.220141063084e+00       6.110672674041e-01       5.959326223092e-01       5.670407573403e-05       5.898105376719e-05       5.898303270316e-05                      nan       5.656011230185e-05       5.889324907313e-05 
       6.692615934693e-04      -1.618331602998e+00      -1.214732581435e+00      -1.214740875335e+00       0.000000000000e+00      -1.618177583329e+00      -1.226434115912e+00       6.108909585751e-01       5.958145337309e-01       6.411885585440e-05       6.705782660218e-05       6.706045092306e-05                      nan       6.393352521273e-05       6.694455810534e-05 
       7.137617003222e-04      -1.627424649043e+00      -1.221840105176e+00      -1.221850655085e+00       0.000000000000e+00      -1.627226319097e+00      -1.233600487451e+00       6.106908773042e-01       5.956806636143e-01       7.246433843200e-05       7.625938828143e-05       7.626270415374e-05                      nan       7.222631759864e-05       7.611308800438e-05 
       7.612858261435e-04      -1.637719848042e+00      -1.229933208860e+00      -1.229946841779e+00       0.000000000000e+00      -1.637464103590e+00      -1.241759231234e+00       6.104631108302e-01       5.955280393908e-01       8.183576434522e-05       8.673634324399e-05       8.674061982930e-05                      nan       8.152995519349e-05       8.654744453152e-05 
       8.119864671932e-04      -1.649354495203e+00      -1.239138905719e+00      -1.239156708526e+00       0.000000000000e+00      -1.649024573862e+00      -1.251037826013e+00       6.102041389851e-01       5.953542360041e-01       9.232658709036e-05       9.865297888330e-05       9.865859480613e-05                      nan       9.193381781695e-05       9.840922841767e-05 
       8.659959882004e-04      -1.662466498229e+00      -1.249591691954e+00      -1.249614654174e+00       0.000000000000e+00      -1.662041683873e+00      -1.261570741028e+00       6.099110337772e-01       5.951574907548e-01       1.040242438101e-04       1.121862425865e-04       1.121934692195e-04                      nan       1.035208798337e-04       1.118718053612e-04 
       9.234211115548e-04      -1.677198090806e+00      -1.261436718882e+00      -1.261465974148e+00       0.000000000000e+00      -1.676652437527e+00      -1.273503098024e+00       6.095797303239e-01       5.949349583632e-01       1.170045768003e-04       1.275232533265e-04       1.275324042264e-04                      nan       1.163612379461e-04       1.271179796468e-04 
       9.843380583382e-04      -1.693691756382e+00      -1.274825969081e+00      -1.274863922260e+00       0.000000000000e+00      -1.692991019331e+00      -1.286987537519e+00       6.092054027200e-01       5.946829303440e-01       1.313265000694e-04       1.448583521346e-04       1.448702451152e-04                      nan       1.305055691290e-04       1.443371857362e-04 
       1.048788822492e-03      -1.712072125700e+00      -1.289911540308e+00      -1.289960463141e+00       0.000000000000e+00      -1.711174934522e+00      -1.302175168821e+00       6.087849058152e-01       5.943994820719e-01       1.470234073934e-04       1.643915949724e-04       1.644069213876e-04                      nan       1.459797572539e-04       1.637228820875e-04 
       1.116778986862e-03      -1.732452542142e+00      -1.306848498967e+00      -1.306910899021e+00       0.000000000000e+00      -1.731308430142e+00      -1.319219932774e+00       6.083143253796e-01       5.940818578125e-01       1.640965842997e-04       1.863239162107e-04       1.863434011881e-04                      nan       1.627760004817e-04       1.854682472236e-04 
       1.188277341593e-03      -1.754931994692e+00      -1.325790597062e+00      -1.325871067890e+00       0.000000000000e+00      -1.753476827874e+00      -1.338275525072e+00       6.077890185492e-01       5.937263694289e-01       1.825095570091e-04       2.108525949350e-04       2.108777786951e-04                      nan       1.808455271478e-04       2.097620768839e-04 
       1.263217364035e-03      -1.779573801705e+00      -1.346884241660e+00      -1.346987210359e+00       0.000000000000e+00      -1.777732196952e+00      -1.359485676477e+00       6.072061629709e-01       5.933311840847e-01       2.021792565931e-04       2.381701949693e-04       2.382024286735e-04                      nan       2.000950528320e-04       2.367860743014e-04 
       1.341500403710e-03      -1.806410190475e+00      -1.370266009496e+00      -1.370396950950e+00       0.000000000000e+00      -1.804094282323e+00      -1.382984641953e+00       6.065598460700e-01       5.928915543992e-01       2.229722339946e-04       2.684583001433e-04       2.684992243510e-04                      nan       2.203815962683e-04       2.667098500342e-04 
       1.423000229794e-03      -1.835445016201e+00      -1.396069697156e+00      -1.396233673305e+00       0.000000000000e+00      -1.832551287727e+00      -1.408901931795e+00       6.058508231626e-01       5.924083315258e-01       2.447020599737e-04       3.018885390445e-04       3.019393687813e-04                      nan       2.415060992005e-04       2.996907897521e-04 
       1.507568477172e-03      -1.866662444427e+00      -1.424416096807e+00      -1.424625458078e+00       0.000000000000e+00      -1.863060730402e+00      -1.437359977164e+00       6.050740086103e-01       5.918766836050e-01       2.671300677597e-04       3.386121172049e-04       3.386774515086e-04                      nan       2.632116975112e-04       3.358676130443e-04 
       1.595040487037e-03      -1.899972272286e+00      -1.455411110557e+00      -1.455673369085e+00       0.000000000000e+00      -1.895523446827e+00      -1.468454964725e+00       6.042301360661e-01       5.912977595188e-01       2.899571393444e-04       3.787730738769e-04       3.788548266883e-04                      nan       2.851958053332e-04       3.753651867123e-04 
       1.685241074673e-03      -1.935269434807e+00      -1.489149019460e+00      -1.489475105660e+00       0.000000000000e+00      -1.929812213649e+00      -1.502277909591e+00       6.033171047248e-01       5.906693827095e-01       3.128366239125e-04       4.224933536850e-04       4.225948014394e-04                      nan       3.071014878055e-04       4.182884557263e-04 
       1.777989849548e-03      -1.972410932316e+00      -1.525710932335e+00      -1.526115416185e+00       0.000000000000e+00      -1.965761461975e+00      -1.538906111694e+00       6.023333661746e-01       5.899897522458e-01       3.353736407702e-04       4.698782225436e-04       4.700040241038e-04                      nan       3.285268850592e-04       4.647245465588e-04 
       1.873105833077e-03      -2.011212016280e+00      -1.565165413368e+00      -1.565664302937e+00       0.000000000000e+00      -2.003167664453e+00      -1.578401738495e+00       6.012787394404e-01       5.892582768005e-01       3.571309967895e-04       5.210184710500e-04       5.211735951009e-04                      nan       3.490343376195e-04       5.147442848477e-04 
       1.970411240942e-03      -2.051456225546e+00      -1.607569314953e+00      -1.608180551520e+00       0.000000000000e+00      -2.041795756456e+00      -1.620815069864e+00       6.001533238451e-01       5.884744388122e-01       3.776375103584e-04       5.759893022732e-04       5.761792535789e-04                      nan       3.681569375224e-04       5.684024604606e-04 
       2.069734400901e-03      -2.092895660775e+00      -1.652968629471e+00      -1.653711271876e+00       0.000000000000e+00      -2.081381832284e+00      -1.666184298191e+00       5.989579698882e-01       5.876382880514e-01       3.963966266480e-04       6.348524640209e-04       6.350828564338e-04                      nan       3.854092832039e-04       6.257397163415e-04 
       2.170911853969e-03      -2.135263581642e+00      -1.701399065985e+00      -1.702296554781e+00       0.000000000000e+00      -2.121640361847e+00      -1.714539700255e+00       5.976927480350e-01       5.867489196162e-01       4.128943013876e-04       6.976541110269e-04       6.979321081052e-04                      nan       4.002932009552e-04       6.867822613765e-04 
       2.273789735124e-03      -2.178272680317e+00      -1.752883635867e+00      -1.753965639945e+00       0.000000000000e+00      -2.162265605762e+00      -1.765900129752e+00       5.963588330901e-01       5.858063165436e-01       4.266125684370e-04       7.644282769352e-04       7.647634552670e-04                      nan       4.123140074899e-04       7.515453069474e-04 
       2.378224553043e-03      -2.221600348453e+00      -1.807445076192e+00      -1.808737133546e+00       0.000000000000e+00      -2.202934188837e+00      -1.820274954279e+00       5.949587755194e-01       5.848118629059e-01       4.370330720878e-04       8.352047246744e-04       8.356042210659e-04                      nan       4.209924210807e-04       8.200362891628e-04 
       2.484083492891e-03      -2.264936838406e+00      -1.865089642415e+00      -1.866628388015e+00       0.000000000000e+00      -2.243318266786e+00      -1.877670061495e+00       5.934929839412e-01       5.837645310982e-01       4.436521183677e-04       9.099937429682e-04       9.104692456688e-04                      nan       4.258638486095e-04       8.922500955000e-04 
       2.591244358339e-03      -2.307941587530e+00      -1.925823663466e+00      -1.927644361661e+00       0.000000000000e+00      -2.283080732752e+00      -1.938080655881e+00       5.919647075647e-01       5.826661162128e-01       4.459908601835e-04       9.888064494463e-04       9.893684072557e-04                      nan       4.265061150876e-04       9.681789823757e-04 
       2.699595254278e-03      -2.350279026004e+00      -1.989646086779e+00      -1.991788352294e+00       0.000000000000e+00      -2.321886390861e+00      -2.001499524814e+00       5.903757389595e-01       5.815168743186e-01       4.436003956579e-04       1.071641797345e-03       1.072302026257e-03                      nan       4.225337472569e-04       1.047806854013e-03 
       2.809034094327e-03      -2.391614228547e+00      -2.056548365069e+00      -2.059057383613e+00       0.000000000000e+00      -2.359404548707e+00      -2.067913233002e+00       5.887287363724e-01       5.803178121554e-01       4.360769084258e-04       1.158492666459e-03       1.159264875504e-03                      nan       4.136163061900e-04       1.131114077358e-03 
       2.919467999818e-03      -2.431610073331e+00      -2.126521691835e+00      -2.129444675978e+00       0.000000000000e+00      -2.395312357300e+00      -2.137305272862e+00       5.870262677229e-01       5.790698593841e-01       4.230647158641e-04       1.249347597413e-03       1.250245689111e-03                      nan       3.994826062728e-04       1.218077496449e-03 
       3.030812641170e-03      -2.469952230163e+00      -2.199543043619e+00      -2.202940957713e+00       0.000000000000e+00      -2.429301715894e+00      -2.209655411251e+00       5.852705071733e-01       5.777734313403e-01       4.042666414871e-04       1.344183571460e-03       1.345226980169e-03                      nan       3.799267524269e-04       1.308669473919e-03 
       3.142991559080e-03      -2.506304894293e+00      -2.275606408897e+00      -2.279529559230e+00       0.000000000000e+00      -2.461078110923e+00      -2.284939919650e+00       5.834657320973e-01       5.764311492982e-01       3.794566389125e-04       1.442988504229e-03       1.444191055629e-03                      nan       3.548267362105e-04       1.402866856671e-03 
       3.255935491967e-03      -2.540379222264e+00      -2.354682462934e+00      -2.359195707093e+00       0.000000000000e+00      -2.490370277365e+00      -2.363133968084e+00       5.816140314825e-01       5.750433309500e-01       3.484738761934e-04       1.545730390017e-03       1.547111631244e-03                      nan       3.241285306234e-04       1.500638977648e-03 
       3.369581727509e-03      -2.571890411670e+00      -2.436747341872e+00      -2.441920362924e+00       0.000000000000e+00      -2.516929001427e+00      -2.444210467675e+00       5.797184063369e-01       5.736112603940e-01       3.112372712797e-04       1.652379743258e-03       1.653960676420e-03                      nan       2.878651408023e-04       1.601957330641e-03 
       3.483873489548e-03      -2.600577178204e+00      -2.521772469291e+00      -2.527681925125e+00       0.000000000000e+00      -2.540532384330e+00      -2.528140224183e+00       5.777822143655e-01       5.721365700631e-01       2.677483011693e-04       1.762904164841e-03       1.764707922957e-03                      nan       2.461565413878e-04       1.706794379284e-03 
       3.598759366763e-03      -2.626188613043e+00      -2.609738113973e+00      -2.616456462133e+00       0.000000000000e+00      -2.560985954593e+00      -2.614894066863e+00       5.758090388228e-01       5.706211966927e-01       2.180971771687e-04       1.877274328444e-03       1.879321223171e-03                      nan       1.992107914195e-04       1.815124948160e-03 
       3.714192786088e-03      -2.648519832165e+00      -2.700605735282e+00      -2.708220413686e+00       0.000000000000e+00      -2.578127302305e+00      -2.704441293216e+00       5.738013858683e-01       5.690659903292e-01       1.624514741636e-04       1.995446870348e-03       1.997763041729e-03                      nan       1.473154489442e-04       1.926920307554e-03 
       3.830131531369e-03      -2.667385898551e+00      -2.794340743405e+00      -2.802947796351e+00       0.000000000000e+00      -2.591826270398e+00      -2.796750588769e+00       5.717623003315e-01       5.674724084659e-01       1.010691932780e-04       2.117380620001e-03       2.119995132822e-03                      nan       9.084545723327e-05       2.042154916537e-03 
       3.946537306183e-03      -2.682617123428e+00      -2.890922609714e+00      -2.900609633636e+00       0.000000000000e+00      -2.601987628515e+00      -2.891791129140e+00       5.696961049538e-01       5.658432504990e-01       3.431005461979e-05       2.243045012664e-03       2.245981864303e-03                      nan       3.026535591527e-05       2.160810714233e-03 
       4.063375338686e-03      -2.694102939735e+00      -2.990298644461e+00      -3.001179904224e+00       0.000000000000e+00      -2.608548019238e+00      -2.989530746477e+00       5.676041301702e-01       5.641783971274e-01      -3.741149862092e-05       2.372381615272e-03       2.375676139224e-03                      nan      -3.390211242909e-05       2.282858169989e-03 
       4.180614025754e-03      -2.701731698019e+00      -3.092453979934e+00      -3.104626994925e+00       0.000000000000e+00      -2.611483464426e+00      -3.089939218736e+00       5.654912980488e-01       5.624813841643e-01      -1.135583625819e-04       2.505363949563e-03       2.509042134995e-03                      nan      -1.010401462012e-04       2.408286111458e-03 
       4.298224613405e-03      -2.705454947328e+00      -3.197335514630e+00      -3.210922685264e+00       0.000000000000e+00      -2.610800900623e+00      -3.192984424907e+00       5.633590795890e-01       5.607523976382e-01      -1.935538053282e-04       2.641932180003e-03       2.646030608578e-03                      nan      -1.704896594644e-04       2.537068866698e-03 
       4.416180910359e-03      -2.705239352741e+00      -3.304913057388e+00      -3.320035569940e+00       0.000000000000e+00      -2.606545240137e+00      -3.298636024410e+00       5.612110492433e-01       5.589938032170e-01      -2.767218780348e-04       2.782046203883e-03       2.786599361584e-03                      nan      -2.415216190709e-04       2.669192883422e-03 
       4.534459031676e-03      -2.701094019200e+00      -3.415146866787e+00      -3.431934627517e+00       0.000000000000e+00      -2.598796379106e+00      -3.406863605804e+00       5.590503458890e-01       5.572076187623e-01      -3.623269313107e-04       2.925659248563e-03       2.930704464564e-03                      nan      -3.133635341390e-04       2.804644194693e-03 
       4.653037169509e-03      -2.693055671484e+00      -3.527997699720e+00      -3.546588428750e+00       0.000000000000e+00      -2.587662351101e+00      -3.517637312824e+00       5.568789992228e-01       5.553948922492e-01      -4.495778024837e-04       3.072719722092e-03       3.078296447718e-03                      nan      -3.852105532341e-04       2.943405381607e-03 
       4.771895388214e-03      -2.681192546336e+00      -3.643436625606e+00      -3.663964622505e+00       0.000000000000e+00      -2.573287872534e+00      -3.630929161245e+00       5.547004666427e-01       5.535581654066e-01      -5.376139593086e-04       3.223187903414e-03       3.229332433624e-03                      nan      -4.562232962332e-04       3.085468309431e-03 
       4.891015441268e-03      -2.665618082689e+00      -3.761408074198e+00      -3.784031769836e+00       0.000000000000e+00      -2.555843301355e+00      -3.746708734339e+00       5.525163582360e-01       5.516982675714e-01      -6.255643554958e-04       3.377002254173e-03       3.383760842140e-03                      nan      -5.255593908128e-04       3.230814685788e-03 
       5.010380607654e-03      -2.646465800118e+00      -3.881876858158e+00      -3.906757388027e+00       0.000000000000e+00      -2.535529309555e+00      -3.864948724156e+00       5.503295046260e-01       5.498173444985e-01      -7.125007469304e-04       3.534117827301e-03       3.541536171086e-03                      nan      -5.923647952788e-04       3.379435202072e-03 
       5.129975545600e-03      -2.623902288678e+00      -4.004801458892e+00      -4.032109410784e+00       0.000000000000e+00      -2.512570864217e+00      -3.985622004813e+00       5.481422474723e-01       5.479171697955e-01      -7.974791058372e-04       3.694484224150e-03       3.702611109594e-03                      nan      -6.557975103125e-04       3.531318403237e-03 
       5.249786161774e-03      -2.598116046036e+00      -4.130146699168e+00      -4.160054685498e+00       0.000000000000e+00      -2.487212042842e+00      -4.108702182613e+00       5.459564000938e-01       5.459991135985e-01      -8.795379361050e-04       3.858052023915e-03       3.866935410089e-03                      nan      -7.150360232619e-04       3.686450703403e-03 
       5.369799494223e-03      -2.569330786202e+00      -4.257871384494e+00      -4.290561394348e+00       0.000000000000e+00      -2.459722007954e+00      -4.234163887363e+00       5.437745523938e-01       5.440654139268e-01      -9.577208737938e-04       4.024774503000e-03       4.034464800224e-03                      nan      -7.692913485867e-04       3.844823120198e-03 
       5.490003607536e-03      -2.537789175615e+00      -4.387932991259e+00      -4.423596863779e+00       0.000000000000e+00      -2.430380560380e+00      -4.361981293164e+00       5.415981100256e-01       5.421172591241e-01      -1.031085360571e-03       4.194597407290e-03       4.205148322138e-03                      nan      -8.178223861713e-04       4.006419046571e-03 
       5.610387498875e-03      -2.503758037974e+00      -4.520280158819e+00      -4.559128686753e+00       0.000000000000e+00      -2.399481399447e+00      -4.492127958805e+00       5.394284230911e-01       5.401558961359e-01      -1.098722836543e-03       4.367463756292e-03       4.378935405223e-03                      nan      -8.599452064695e-04       4.171220092155e-03 
       5.730941013670e-03      -2.467519025242e+00      -4.654894737596e+00      -4.697125369444e+00       0.000000000000e+00      -2.367333014932e+00      -4.624583912973e+00       5.372682194378e-01       5.381840209636e-01      -1.159717864665e-03       4.543341009747e-03       4.555786089333e-03                      nan      -8.950348327944e-04       4.339219490117e-03 
       5.851654769906e-03      -2.429374391929e+00      -4.791730716797e+00      -4.837555135718e+00       0.000000000000e+00      -2.334244933654e+00      -4.759324874692e+00       5.351186646512e-01       5.362029080855e-01      -1.213237472493e-03       4.722175462910e-03       4.735651415526e-03                      nan      -9.225511737648e-04       4.510396702582e-03 
       5.972520090067e-03      -2.389638004208e+00      -4.930735372846e+00      -4.980385565374e+00       0.000000000000e+00      -2.300527134931e+00      -4.896325173504e+00       5.329803673572e-01       5.342133868152e-01      -1.258513230717e-03       4.903907492080e-03       4.918479040640e-03                      nan      -9.420406102723e-04       4.684724723170e-03 
       6.093528939880e-03      -2.348634225584e+00      -5.071876370457e+00      -5.125585772893e+00       0.000000000000e+00      -2.266493649427e+00      -5.035563865551e+00       5.308549768249e-01       5.322174004200e-01      -1.294820980541e-03       5.088495216527e-03       5.104225924228e-03                      nan      -9.531391422615e-04       4.862184422454e-03 
       6.214673873133e-03      -2.306694698388e+00      -5.215112345010e+00      -5.273124540091e+00       0.000000000000e+00      -2.232451703303e+00      -5.177018340316e+00       5.287434357581e-01       5.302162918431e-01      -1.321525956890e-03       5.275888911966e-03       5.292845188205e-03                      nan      -9.555854219626e-04       5.042748718491e-03 
       6.335947981902e-03      -2.264156167453e+00      -5.360413277761e+00      -5.422971756594e+00       0.000000000000e+00      -2.198703001211e+00      -5.320668718728e+00       5.266470524506e-01       5.282118460527e-01      -1.338068547115e-03       5.466048139778e-03       5.484294795134e-03                      nan      -9.492224772840e-04       5.226392553918e-03 
