# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1245       8.713677975935e+02       2.645986702050e+01       8.614541385625e-02       2.184226722749e+00       3.481533792994e-09       7.795673303792e-07      -2.951604569991e-07 
 1246       8.675040914675e+02       2.662594119890e+01       8.606421211463e-02       1.756615845608e+00       3.475936106427e-09       7.940688969166e-07      -2.976232039266e-07 
 1247       8.636886894184e+02       2.678981346569e+01       8.598302390554e-02       1.315690485480e+00       3.470350455323e-09       8.086863303668e-07      -3.000354811665e-07 
 1248       8.599220515919e+02       2.695144090375e+01       8.590186306467e-02       8.617245085324e-01       3.464776868600e-09       8.234122391204e-07      -3.023972901500e-07 
 1249       8.562046397316e+02       2.711078037875e+01       8.582074350775e-02       3.949938232051e-01       3.459215372013e-09       8.382391567824e-07      -3.047086349201e-07 
 1250       8.525369171807e+02       2.726778853863e+01       8.573967923078e-02      -8.422361552103e-02       3.453665988123e-09       8.531595418680e-07      -3.069695221455e-07 
 1251       8.489193488848e+02       2.742242181334e+01       8.565868431009e-02      -5.756478018505e-01       3.448128736272e-09       8.681657774999e-07      -3.091799611349e-07 
 1252       8.453524013936e+02       2.757463641433e+01       8.557777290259e-02      -1.078996674902e+00       3.442603632549e-09       8.832501711029e-07      -3.113399638508e-07 
 1253       8.418365428633e+02       2.772438833424e+01       8.549695924582e-02      -1.593986114434e+00       3.437090689761e-09       8.984049540998e-07      -3.134495449241e-07 
 1254       8.383722430589e+02       2.787163334645e+01       8.541625765819e-02      -2.120329936579e+00       3.431589917406e-09       9.136222816057e-07      -3.155087216681e-07 
 1255       8.349599733562e+02       2.801632700471e+01       8.533568253905e-02      -2.657739889562e+00       3.426101321640e-09       9.288942321226e-07      -3.175175140926e-07 
 1256       8.316002067442e+02       2.815842464276e+01       8.525524836892e-02      -3.205925649438e+00       3.420624905249e-09       9.442128072326e-07      -3.194759449182e-07 
 1257       8.282934178273e+02       2.829788137389e+01       8.517496970958e-02      -3.764594815814e+00       3.415160667615e-09       9.595699312917e-07      -3.213840395907e-07 
 1258       8.250400828273e+02       2.843465209060e+01       8.509486120424e-02      -4.333452907578e+00       3.409708604691e-09       9.749574511221e-07      -3.232418262952e-07 
 1259       8.218406795859e+02       2.856869146417e+01       8.501493757772e-02      -4.912203358631e+00       3.404268708966e-09       9.903671357048e-07      -3.250493359706e-07 
 1260       8.186956875667e+02       2.869995394428e+01       8.493521363654e-02      -5.500547513607e+00       3.398840969438e-09       1.005790675871e-06      -3.268066023236e-07 
 1261       8.156055878574e+02       2.882839375860e+01       8.485570426914e-02      -6.098184623610e+00       3.393425371580e-09       1.021219683994e-06      -3.285136618437e-07 
 1262       8.125708631723e+02       2.895396491242e+01       8.477642444596e-02      -6.704811841937e+00       3.388021897311e-09       1.036645693679e-06      -3.301705538167e-07 
 1263       8.095919978539e+02       2.907662118824e+01       8.469738921967e-02      -7.320124219805e+00       3.382630524966e-09       1.052060159454e-06      -3.317773203401e-07 
 1264       8.066694778759e+02       2.919631614538e+01       8.461861372525e-02      -7.943814702083e+00       3.377251229262e-09       1.067454456461e-06      -3.333340063366e-07 
 1265       8.038037908449e+02       2.931300311958e+01       8.454011318017e-02      -8.575574123017e+00       3.371883981271e-09       1.082819880142e-06      -3.348406595693e-07 
 1266       8.009954260026e+02       2.942663522262e+01       8.446190288455e-02      -9.215091201958e+00       3.366528748384e-09       1.098147645931e-06      -3.362973306558e-07 
 1267       7.982448742282e+02       2.953716534189e+01       8.438399822130e-02      -9.862052539093e+00       3.361185494283e-09       1.113428888940e-06      -3.377040730829e-07 
 1268       7.955526280405e+02       2.964454614007e+01       8.430641465627e-02      -1.051614261117e+01       3.355854178908e-09       1.128654663651e-06      -3.390609432209e-07 
 1269       7.929191816002e+02       2.974873005464e+01       8.422916773840e-02      -1.117704376723e+01       3.350534758426e-09       1.143815943596e-06      -3.403680003386e-07 
 1270       7.903450307120e+02       2.984966929755e+01       8.415227309989e-02      -1.184443622432e+01       3.345227185200e-09       1.158903621052e-06      -3.416253066174e-07 
 1271       7.878306728270e+02       2.994731585482e+01       8.407574645631e-02      -1.251799806324e+01       3.339931407754e-09       1.173908506722e-06      -3.428329271662e-07 
 1272       7.853766070445e+02       3.004162148613e+01       8.399960360680e-02      -1.319740522428e+01       3.334647370746e-09       1.188821329423e-06      -3.439909300361e-07 
 1273       7.829833341148e+02       3.013253772443e+01       8.392386043417e-02      -1.388233150291e+01       3.329375014930e-09       1.203632735770e-06      -3.450993862348e-07 
 1274       7.806513564408e+02       3.022001587553e+01       8.384853290511e-02      -1.457244854554e+01       3.324114277130e-09       1.218333289864e-06      -3.461583697416e-07 
 1275       7.783811780807e+02       3.030400701775e+01       8.377363707028e-02      -1.526742584523e+01       3.318865090202e-09       1.232913472972e-06      -3.471679575219e-07 
 1276       7.761733047499e+02       3.038446200147e+01       8.369918906451e-02      -1.596693073743e+01       3.313627383004e-09       1.247363683216e-06      -3.481282295422e-07 
 1277       7.740282438233e+02       3.046133144880e+01       8.362520510691e-02      -1.667062839572e+01       3.308401080367e-09       1.261674235252e-06      -3.490392687844e-07 
 1278       7.719465043377e+02       3.053456575311e+01       8.355170150107e-02      -1.737818182749e+01       3.303186103054e-09       1.275835359956e-06      -3.499011612612e-07 
 1279       7.699285969937e+02       3.060411507869e+01       8.347869463515e-02      -1.808925186973e+01       3.297982367735e-09       1.289837204104e-06      -3.507139960305e-07 
 1280       7.679750341579e+02       3.066992936036e+01       8.340620098208e-02      -1.880349718471e+01       3.292789786950e-09       1.303669830057e-06      -3.514778652103e-07 
 1281       7.660863298655e+02       3.073195830303e+01       8.333423709971e-02      -1.952057425574e+01       3.287608269077e-09       1.317323215439e-06      -3.521928639938e-07 
 1282       7.642629998222e+02       3.079015138135e+01       8.326281963090e-02      -2.024013738286e+01       3.282437718299e-09       1.330787252821e-06      -3.528590906640e-07 
 1283       7.625055614064e+02       3.084445783928e+01       8.319196530377e-02      -2.096183867863e+01       3.277278034571e-09       1.344051749401e-06      -3.534766466090e-07 
 1284       7.608145336715e+02       3.089482668974e+01       8.312169093175e-02      -2.168532806378e+01       3.272129113585e-09       1.357106426683e-06      -3.540456363365e-07 
 1285       7.591902717339e+02       3.094121748815e+01       8.305201112687e-02      -2.241026814979e+01       3.266990869727e-09       1.369943631168e-06      -3.545661977201e-07 
 1286       7.576324678710e+02       3.098363278824e+01       8.298293141054e-02      -2.313637908039e+01       3.261863305587e-09       1.382566517728e-06      -3.550385932715e-07 
 1287       7.561406447512e+02       3.102208605471e+01       8.291445502468e-02      -2.386339419167e+01       3.256746443960e-09       1.394981005149e-06      -3.554631204546e-07 
 1288       7.547143205238e+02       3.105659092319e+01       8.284658521150e-02      -2.459104516850e+01       3.251640304978e-09       1.407193078031e-06      -3.558400816169e-07 
 1289       7.533530088086e+02       3.108716120061e+01       8.277932521349e-02      -2.531906204123e+01       3.246544906087e-09       1.419208787053e-06      -3.561697840113e-07 
 1290       7.520562186865e+02       3.111381086555e+01       8.271267827342e-02      -2.604717318258e+01       3.241460262017e-09       1.431034249243e-06      -3.564525398176e-07 
 1291       7.508234546897e+02       3.113655406869e+01       8.264664763432e-02      -2.677510530439e+01       3.236386384764e-09       1.442675648252e-06      -3.566886661646e-07 
 1292       7.496542167915e+02       3.115540513316e+01       8.258123653944e-02      -2.750258345448e+01       3.231323283566e-09       1.454139234623e-06      -3.568784851517e-07 
 1293       7.485480003969e+02       3.117037855491e+01       8.251644823228e-02      -2.822933101340e+01       3.226270964873e-09       1.465431326065e-06      -3.570223238705e-07 
 1294       7.475042963325e+02       3.118148900317e+01       8.245228595653e-02      -2.895506969130e+01       3.221229432327e-09       1.476558307722e-06      -3.571205144272e-07 
 1295       7.465225908369e+02       3.118875132074e+01       8.238875295610e-02      -2.967951952471e+01       3.216198686737e-09       1.487526632447e-06      -3.571733939641e-07 
 1296       7.456023655506e+02       3.119218052449e+01       8.232585247504e-02      -3.040239887334e+01       3.211178726055e-09       1.498342821078e-06      -3.571813046816e-07 
 1297       7.447430975065e+02       3.119179180562e+01       8.226358775761e-02      -3.112342441690e+01       3.206169545347e-09       1.509013462707e-06      -3.571445938602e-07 
 1298       7.439442591200e+02       3.118760053018e+01       8.220196204819e-02      -3.184231115191e+01       3.201171136776e-09       1.519545214956e-06      -3.570636138826e-07 
 1299       7.432053181790e+02       3.117962223935e+01       8.214097859130e-02      -3.255877238852e+01       3.196183489568e-09       1.529944804252e-06      -3.569387222556e-07 
 1300       7.425257378341e+02       3.116787264989e+01       8.208064063158e-02      -3.327251974729e+01       3.191206589995e-09       1.540219026101e-06      -3.567702816323e-07 
 1301       7.419049765891e+02       3.115236765451e+01       8.202095141378e-02      -3.398326315603e+01       3.186240421345e-09       1.550374745362e-06      -3.565586598340e-07 
 1302       7.413424882909e+02       3.113312332225e+01       8.196191418273e-02      -3.469071084658e+01       3.181284963900e-09       1.560418896524e-06      -3.563042298728e-07 
 1303       7.408377221198e+02       3.111015589890e+01       8.190353218335e-02      -3.539456935165e+01       3.176340194908e-09       1.570358483985e-06      -3.560073699731e-07 
 1304       7.403901225794e+02       3.108348180734e+01       8.184580866059e-02      -3.609454350160e+01       3.171406088560e-09       1.580200582321e-06      -3.556684635946e-07 
 1305       7.399991294873e+02       3.105311764796e+01       8.178874685948e-02      -3.679033642126e+01       3.166482615961e-09       1.589952336571e-06      -3.552878994538e-07 
 1306       7.396641779648e+02       3.101908019904e+01       8.173235002504e-02      -3.748164952676e+01       3.161569745111e-09       1.599620962509e-06      -3.548660715471e-07 
 1307       7.393846984274e+02       3.098138641715e+01       8.167662140232e-02      -3.816818252230e+01       3.156667440874e-09       1.609213746924e-06      -3.544033791723e-07 
 1308       7.391601165748e+02       3.094005343752e+01       8.162156423639e-02      -3.884963339699e+01       3.151775664951e-09       1.618738047897e-06      -3.539002269515e-07 
 1309       7.389898533813e+02       3.089509857444e+01       8.156718177226e-02      -3.952569842165e+01       3.146894375861e-09       1.628201295083e-06      -3.533570248534e-07 
 1310       7.388733250856e+02       3.084653932162e+01       8.151347725494e-02      -4.019607214560e+01       3.142023528909e-09       1.637610989985e-06      -3.527741882157e-07 
 1311       7.388099431812e+02       3.079439335264e+01       8.146045392938e-02      -4.086044739352e+01       3.137163076163e-09       1.646974706237e-06      -3.521521377675e-07 
 1312       7.387991144069e+02       3.073867852128e+01       8.140811504047e-02      -4.151851526218e+01       3.132312966426e-09       1.656300089884e-06      -3.514912996519e-07 
 1313       7.388402407364e+02       3.067941286192e+01       8.135646383302e-02      -4.216996511734e+01       3.127473145213e-09       1.665594859659e-06      -3.507921054485e-07 
