# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_fld                 13:t_ur                  14:t_tot              
       5.851654769906e-03      -9.987187679381e-01      -3.718754094415e+00      -3.764577242447e+00       0.000000000000e+00      -9.035876630964e-01      -3.675981372280e+00       5.351181875272e-01       5.362024663414e-01      -5.948888307179e-03      -1.347539873698e-05                      nan      -5.658199151837e-03      -2.252545584900e-04 
       5.972520090067e-03      -9.632806989831e-01      -3.860983153520e+00      -3.910631468663e+00       0.000000000000e+00      -8.741683426497e-01      -3.816236706852e+00       5.329800098529e-01       5.342130605974e-01      -6.176990730296e-03      -1.457068392526e-05                      nan      -5.860515232505e-03      -2.337540768282e-04 
       6.093528939880e-03      -9.266170592091e-01      -4.005379386457e+00      -4.059086665636e+00       0.000000000000e+00      -8.444750673971e-01      -3.958761876948e+00       5.308546615562e-01       5.322171130865e-01      -6.399044248701e-03      -1.572978307485e-05                      nan      -6.057359605430e-03      -2.420412101099e-04 
       6.214673873133e-03      -8.890573800166e-01      -4.151899841638e+00      -4.209910068771e+00       0.000000000000e+00      -8.148130690146e-01      -4.103532704187e+00       5.287431747568e-01       5.302160554795e-01      -6.614367848919e-03      -1.695540891130e-05                      nan      -6.248424382000e-03      -2.500961606207e-04 
       6.335947981902e-03      -8.509351229506e-01      -4.300503246112e+00      -4.363069410271e+00       0.000000000000e+00      -7.854799009092e-01      -4.250525657564e+00       5.266464879210e-01       5.282113139962e-01      -6.822367735406e-03      -1.824977186015e-05                      nan      -6.433508374187e-03      -2.579026939807e-04 
       6.457344851613e-03      -8.125846003633e-01      -4.451147646470e+00      -4.518531813432e+00       0.000000000000e+00      -7.567623430368e-01      -4.399716490358e+00       5.245652903297e-01       5.262041489595e-01      -7.022545483420e-03      -1.961507082198e-05                      nan      -6.612520502494e-03      -2.654484545025e-04 
       6.578858520406e-03      -7.743383793897e-01      -4.603792823135e+00      -4.676266306032e+00       0.000000000000e+00      -7.289331935275e-01      -4.551082582374e+00       5.225003233615e-01       5.241959508058e-01      -7.214509683140e-03      -2.105356985508e-05                      nan      -6.785483251714e-03      -2.727252948572e-04 
       6.700483442374e-03      -7.365236501593e-01      -4.758397167856e+00      -4.836241048957e+00       0.000000000000e+00      -7.022486798054e-01      -4.704600099960e+00       5.204520472629e-01       5.221878996740e-01      -7.397978228557e-03      -2.256770340706e-05                      nan      -6.952532522485e-03      -2.797293421782e-04 
       6.822214454238e-03      -6.994593593124e-01      -4.914919889922e+00      -4.998424393265e+00       0.000000000000e+00      -6.769456392336e-01      -4.860245123290e+00       5.184207985027e-01       5.201811158049e-01      -7.572784380488e-03      -2.415963500865e-05                      nan      -7.113917636267e-03      -2.864610655827e-04 
       6.944046745134e-03      -6.634534233523e-01      -5.073318787618e+00      -5.162785692779e+00       0.000000000000e+00      -6.532393420025e-01      -5.017993876592e+00       5.164068309936e-01       5.181766960572e-01      -7.738884635897e-03      -2.583245398817e-05                      nan      -7.269999014319e-03      -2.929256070721e-04 
       7.065975829162e-03      -6.288000158653e-01      -5.233556850069e+00      -5.329295570069e+00       0.000000000000e+00      -6.313213319661e-01      -5.177823925388e+00       5.144104326233e-01       5.161758183601e-01      -7.896356443417e-03      -2.758770836085e-05                      nan      -7.421245411705e-03      -2.991322966482e-04 
       7.187997520434e-03      -5.957764542375e-01      -5.395591225644e+00      -5.497922142722e+00       0.000000000000e+00      -6.113576174872e-01      -5.339709279197e+00       5.124314536347e-01       5.141792674023e-01      -8.045399664030e-03      -2.942817426344e-05                      nan      -7.568226079350e-03      -3.050950004589e-04 
       7.310107910369e-03      -5.646414518833e-01      -5.559385867934e+00      -5.668638096769e+00       0.000000000000e+00      -5.934875316631e-01      -5.503628105743e+00       5.104700807601e-01       5.121881994878e-01      -8.186343562713e-03      -3.135582614469e-05                      nan      -7.711607806990e-03      -3.108319119397e-04 
       7.432303346994e-03      -5.356320609030e-01      -5.724899266370e+00      -5.841413907164e+00       0.000000000000e+00      -5.778223500727e-01      -5.669555203119e+00       5.085261100576e-01       5.102034092275e-01      -8.319637909114e-03      -3.337382016421e-05                      nan      -7.852143072903e-03      -3.163654785335e-04 
       7.554580416072e-03      -5.089623913749e-01      -5.892094184609e+00      -6.016220140960e+00       0.000000000000e+00      -5.644444910714e-01      -5.837465391257e+00       5.065992915520e-01       5.082256629482e-01      -8.445849409297e-03      -3.548371414235e-05                      nan      -7.990662536211e-03      -3.217217641256e-04 
       7.676935923868e-03      -4.848207360502e-01      -6.060927362709e+00      -6.193027729784e+00       0.000000000000e+00      -5.534072365944e-01      -6.007332037188e+00       5.046892197811e-01       5.062555887230e-01      -8.565663412448e-03      -3.768942766559e-05                      nan      -8.128063069085e-03      -3.269309263307e-04 
       7.799366881390e-03      -4.633698811261e-01      -6.231365758341e+00      -6.371809839057e+00       0.000000000000e+00      -5.447348344734e-01      -6.179131170017e+00       5.027956785393e-01       5.042940047988e-01      -8.679873777951e-03      -3.999195137849e-05                      nan      -8.265298977772e-03      -3.320260136920e-04 
       7.921870489981e-03      -4.447437722258e-01      -6.403368772086e+00      -6.552538773071e+00       0.000000000000e+00      -5.384225284177e-01      -6.352836076426e+00       5.009181964670e-01       5.023414769128e-01      -8.789377794542e-03      -4.239466184327e-05                      nan      -8.403365991756e-03      -3.370434402474e-04 
       8.044444128110e-03      -4.290477812642e-01      -6.576899260639e+00      -6.735187344084e+00       0.000000000000e+00      -5.344372093449e-01      -6.528420181306e+00       4.990562971827e-01       5.003985562519e-01      -8.895165797995e-03      -4.489987036486e-05                      nan      -8.543289829913e-03      -3.420220262883e-04 
       8.167085339271e-03      -4.163576919947e-01      -6.751919176143e+00      -6.919727255041e+00       0.000000000000e+00      -5.327181610341e-01      -6.705855031045e+00       4.972093526979e-01       4.984656278148e-01      -8.998310892317e-03      -4.750984592357e-05                      nan      -8.686110868292e-03      -3.470026875956e-04 
       8.289791820870e-03      -4.067191441321e-01      -6.928393823483e+00      -7.106135326095e+00       0.000000000000e+00      -5.331794199850e-01      -6.885116043775e+00       4.953770201420e-01       4.965433417249e-01      -9.099965987959e-03      -5.022745106066e-05                      nan      -8.832874206760e-03      -3.520283135243e-04 
       8.412561414027e-03      -4.001475762059e-01      -7.106284044962e+00      -7.294382895555e+00       0.000000000000e+00      -5.357094014881e-01      -7.066172656307e+00       4.935585124482e-01       4.946318768587e-01      -9.201338362421e-03      -5.305516007684e-05                      nan      -8.984607894390e-03      -3.571426955775e-04 
       8.535392094189e-03      -3.966285369045e-01      -7.285553258995e+00      -7.484443750510e+00       0.000000000000e+00      -5.401741719028e-01      -7.248995926673e+00       4.917531780393e-01       4.927315154515e-01      -9.303687209814e-03      -5.599540417163e-05                      nan      -9.142314273299e-03      -3.623903910714e-04 
       8.658281962499e-03      -3.961179383578e-01      -7.466165248001e+00      -7.676293307066e+00       0.000000000000e+00      -5.464193467906e-01      -7.433557542774e+00       4.899604192074e-01       4.908425567721e-01      -9.408309250428e-03      -5.905103947229e-05                      nan      -9.306955064290e-03      -3.678162382027e-04 
       8.781229237845e-03      -3.985430695707e-01      -7.648084851303e+00      -7.869906310930e+00       0.000000000000e+00      -5.542719605865e-01      -7.619828106602e+00       4.881795754884e-01       4.889651950889e-01      -9.516521719914e-03      -6.222434259670e-05                      nan      -9.479436477917e-03      -3.734645794196e-04 
       8.904232249532e-03      -4.038033113572e-01      -7.831276052684e+00      -8.065257801217e+00       0.000000000000e+00      -5.635431098748e-01      -7.807777654711e+00       4.864099677010e-01       4.870995603214e-01      -9.629649240511e-03      -6.551795065898e-05                      nan      -9.660596309634e-03      -3.793789110818e-04 
       9.027289430517e-03      -4.117715367476e-01      -8.015703051446e+00      -8.262323104589e+00       0.000000000000e+00      -5.740305841784e-01      -7.997375879531e+00       4.846509158223e-01       4.852457318689e-01      -9.749008755439e-03      -6.893453674717e-05                      nan      -9.851191859839e-03      -3.856013022706e-04 
       9.150399311169e-03      -4.222955940262e-01      -8.201329073639e+00      -8.461077415207e+00       0.000000000000e+00      -5.855215211063e-01      -8.188591655687e+00       4.829017140519e-01       4.834037106124e-01      -9.875894530482e-03      -7.247703429803e-05                      nan      -1.005188844192e-02      -3.921719110697e-04 
       9.273560513504e-03      -4.352003739895e-01      -8.388119995953e+00      -8.661497186361e+00       0.000000000000e+00      -5.977954868520e-01      -8.381394819425e+00       4.811617384176e-01       4.815735233356e-01      -1.001156531726e-02      -7.614789553844e-05                      nan      -1.026325091642e-02      -3.991284445460e-04 
       9.396771745844e-03      -4.502895386650e-01      -8.576042435257e+00      -8.863557941106e+00       0.000000000000e+00      -6.106269447414e-01      -8.575754146064e+00       4.794303258557e-01       4.797550999891e-01      -1.015722662605e-02      -7.994905462483e-05                      nan      -1.048573133629e-02      -4.065055584018e-04 
       9.520031797890e-03      -4.673472338286e-01      -8.765058828596e+00      -9.067235972988e+00       0.000000000000e+00      -6.237885051061e-01      -8.771638012783e+00       4.777068198828e-01       4.779483182614e-01      -1.031401706239e-02      -8.388398368543e-05                      nan      -1.071966445920e-02      -4.143348026281e-04 
       9.643339536152e-03      -4.861414614724e-01      -8.955138454148e+00      -9.272508503538e+00       0.000000000000e+00      -6.370537876576e-01      -8.969016376768e+00       4.759906752862e-01       4.761531058093e-01      -1.048299828501e-02      -8.795437083664e-05                      nan      -1.096526242565e-02      -4.226437859934e-04 
       9.766693899710e-03      -5.064250341991e-01      -9.146239043942e+00      -9.479350843556e+00       0.000000000000e+00      -6.501996917202e-01      -9.167855580868e+00       4.742811817476e-01       4.743691649627e-01      -1.066513318882e-02      -9.216490176073e-05                      nan      -1.122260622983e-02      -4.314563045926e-04 
       9.890093896300e-03      -5.279406528622e-01      -9.338338827707e+00      -9.687741861230e+00       0.000000000000e+00      -6.630102749409e-01      -9.368128036976e+00       4.725779700770e-01       4.725964760080e-01      -1.086128991855e-02      -9.651466745708e-05                      nan      -1.149165053926e-02      -4.407911501831e-04 
       1.001353859866e-02      -5.504202345271e-01      -9.531393039708e+00      -9.897656822292e+00       0.000000000000e+00      -6.752779687107e-01      -9.569799478740e+00       4.708803538619e-01       4.708346424761e-01      -1.107220588230e-02      -1.010095408856e-04                      nan      -1.177221255537e-02      -4.506630775772e-04 
       1.013702714118e-02      -5.735904478616e-01      -9.725369197785e+00      -1.010907338285e+01       0.000000000000e+00      -6.868068058176e-01      -9.772839587092e+00       4.691878748773e-01       4.690834352273e-01      -1.129850375949e-02      -1.056515135013e-04                      nan      -1.206398456137e-02      -4.610816779723e-04 
       1.026055871672e-02      -5.971744493709e-01      -9.920236046505e+00      -1.032196912665e+01       0.000000000000e+00      -6.974149077349e-01      -9.977218286705e+00       4.675001066860e-01       4.673425971841e-01      -1.154066704571e-02      -1.104424331287e-04                      nan      -1.236652869988e-02      -4.720513345569e-04 
       1.038413257374e-02      -6.208945592554e-01      -1.011595877522e+01      -1.053632180270e+01       0.000000000000e+00      -7.069360648171e-01      -1.018290524032e+01       4.658166316149e-01       4.656118226927e-01      -1.179903664157e-02      -1.153851265760e-04                      nan      -1.267928509729e-02      -4.835714498787e-04 
       1.050774801356e-02      -6.444757495120e-01      -1.031251398480e+01      -1.075210984137e+01       0.000000000000e+00      -7.152221187827e-01      -1.038987274381e+01       4.641371695688e-01       4.638908877212e-01      -1.207381013684e-02      -1.204795604367e-04                      nan      -1.300157801373e-02      -4.956359189573e-04 
       1.063140438788e-02      -6.676464022934e-01      -1.050984448839e+01      -1.096930761044e+01       0.000000000000e+00      -7.221430313399e-01      -1.059808467794e+01       4.624610878428e-01       4.621791627071e-01      -1.236501287467e-02      -1.257347187321e-04                      nan      -1.333261554589e-02      -5.082343473863e-04 
       1.075510109639e-02      -6.901443235234e-01      -1.070794719120e+01      -1.118789825037e+01       0.000000000000e+00      -7.275911142973e-01      -1.080752109989e+01       4.607884823922e-01       4.604766960319e-01      -1.267254888428e-02      -1.311455144703e-04                      nan      -1.367152282795e-02      -5.213500738168e-04 
       1.087883758462e-02      -7.117152646188e-01      -1.090676485853e+01      -1.140785534659e+01       0.000000000000e+00      -7.314782175562e-01      -1.101814604175e+01       4.591187676535e-01       4.587828072973e-01      -1.299613257235e-02      -1.367204271208e-04                      nan      -1.401731829709e-02      -5.349626212487e-04 
       1.100261334193e-02      -7.321195274725e-01      -1.110627287259e+01      -1.162915910716e+01       0.000000000000e+00      -7.337406376435e-01      -1.122993465329e+01       4.574518509077e-01       4.570972622892e-01      -1.333533743020e-02      -1.424602101161e-04                      nan      -1.436895573063e-02      -5.490460913045e-04 
       1.112642789957e-02      -7.511301450175e-01      -1.130643968369e+01      -1.185178780839e+01       0.000000000000e+00      -7.343358457983e-01      -1.144285987950e+01       4.557875538916e-01       4.554197036781e-01      -1.368958753178e-02      -1.483664029829e-04                      nan      -1.472532304413e-02      -5.635702987210e-04 
