# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 200.404 h/Mpc,
# number of wavenumbers equal to 797
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_m                    8:d_tot                  9:phi                   10:psi                
       3.579338984605e-02      -5.726237386551e-01      -3.960009922783e+01      -6.126679606816e+01       0.000000000000e+00      -2.464995536521e-01      -5.771097982621e+01      -5.604654474152e+01       2.151294894834e-01       2.151335556348e-01 
       3.596008093060e-02      -5.556665697014e-01      -3.971630552226e+01      -6.156983997966e+01       0.000000000000e+00      -2.517569375627e-01      -5.798330803073e+01      -5.631076366022e+01       2.141438368667e-01       2.141480782315e-01 
       3.612792214962e-02      -5.368054494676e-01      -3.983383039060e+01      -6.187440831862e+01       0.000000000000e+00      -2.575474203747e-01      -5.825712634543e+01      -5.657640366866e+01       2.131589449871e-01       2.131634173505e-01 
       3.629695212798e-02      -5.162387893711e-01      -3.995322450255e+01      -6.218075072250e+01       0.000000000000e+00      -2.637016343034e-01      -5.853273380221e+01      -5.684375659966e+01       2.121755535224e-01       2.121803034978e-01 
       3.646721121042e-02      -4.941746852706e-01      -4.007440061085e+01      -6.248886034139e+01       0.000000000000e+00      -2.700356095961e-01      -5.881011035523e+01      -5.711280435894e+01       2.111932107294e-01       2.111982749043e-01 
       3.663874156220e-02      -4.708597654372e-01      -4.019798560526e+01      -6.279898105132e+01       0.000000000000e+00      -2.763568359249e-01      -5.908956273004e+01      -5.738384681896e+01       2.102126263828e-01       2.102180305913e-01 
       3.681158727712e-02      -4.465418235351e-01      -4.032330179036e+01      -6.311092023222e+01       0.000000000000e+00      -2.824651579548e-01      -5.937081870194e+01      -5.765662141183e+01       2.092324232440e-01       2.092381819061e-01 
       3.698579449367e-02      -4.215174135420e-01      -4.045086803890e+01      -6.342495573579e+01       0.000000000000e+00      -2.881621896192e-01      -5.965419568489e+01      -5.793143912871e+01       2.082533149575e-01       2.082594306024e-01 
       3.716141151997e-02      -3.960762534104e-01      -4.058116591290e+01      -6.374123564165e+01       0.000000000000e+00      -2.932547388242e-01      -5.993989647053e+01      -5.820849964833e+01       2.072755697490e-01       2.072820328370e-01 
       3.733848896826e-02      -3.705098070273e-01      -4.071370263071e+01      -6.405964155990e+01       0.000000000000e+00      -2.975574562533e-01      -6.022774122440e+01      -5.848763106759e+01       2.062981119363e-01       2.063049007664e-01 
       3.751707989998e-02      -3.451482695933e-01      -4.084896643511e+01      -6.438047484883e+01       0.000000000000e+00      -3.009026395604e-01      -6.051806199023e+01      -5.876915950421e+01       2.053216207904e-01       2.053287014261e-01 
       3.769723998227e-02      -3.202829077581e-01      -4.098711095196e+01      -6.470375766996e+01       0.000000000000e+00      -3.031432077068e-01      -6.081090248265e+01      -5.905313070418e+01       2.043457535603e-01       2.043530803952e-01 
       3.787902765710e-02      -2.962232663240e-01      -4.112812228221e+01      -6.502960695147e+01       0.000000000000e+00      -3.041566071121e-01      -6.110635817657e+01      -5.933964118280e+01       2.033703269843e-01       2.033778431295e-01 
       3.806250432423e-02      -2.732505839287e-01      -4.127220028254e+01      -6.535809596624e+01       0.000000000000e+00      -3.038527070555e-01      -6.140452309515e+01      -5.962878604022e+01       2.023951303750e-01       2.024027683993e-01 
       3.824773453929e-02      -2.516485245296e-01      -4.141973655692e+01      -6.568947558791e+01       0.000000000000e+00      -3.021759517476e-01      -6.170567122331e+01      -5.992083553890e+01       2.014205191800e-01       2.014282024554e-01 
       3.843478622861e-02      -2.316525221015e-01      -4.157065021141e+01      -6.602374252470e+01       0.000000000000e+00      -2.991126669328e-01      -6.200978651330e+01      -6.021577797147e+01       2.004458638304e-01       2.004535075934e-01 
       3.862373092248e-02      -2.134944144653e-01      -4.172522978452e+01      -6.636109411669e+01       0.000000000000e+00      -2.946848136458e-01      -6.231708128335e+01      -6.051382374461e+01       1.994712564355e-01       1.994787690958e-01 
       3.881464400866e-02      -1.973547907244e-01      -4.188366793216e+01      -6.670166409281e+01       0.000000000000e+00      -2.889649382694e-01      -6.262769892366e+01      -6.081511606868e+01       1.984965294833e-01       1.985038150432e-01 
       3.900760500835e-02      -1.833910660185e-01      -4.204636561862e+01      -6.704567005885e+01       0.000000000000e+00      -2.820668034751e-01      -6.294188713281e+01      -6.111989954726e+01       1.975218105204e-01       1.975287702509e-01 
       3.920269787708e-02      -1.716994209517e-01      -4.221308332227e+01      -6.739312845526e+01       0.000000000000e+00      -2.741455785758e-01      -6.325962034552e+01      -6.142815278595e+01       1.965463297225e-01       1.965528643981e-01 
       3.940001133307e-02      -1.623585335212e-01      -4.238446101772e+01      -6.774433418096e+01       0.000000000000e+00      -2.654020820501e-01      -6.358125007169e+01      -6.174022092948e+01       1.955704640055e-01       1.955764765347e-01 
       3.959963921623e-02      -1.553779356333e-01      -4.256073872295e+01      -6.809945498476e+01       0.000000000000e+00      -2.560737548853e-01      -6.390695592714e+01      -6.205628137350e+01       1.945940025846e-01       1.945994006534e-01 
       3.980168088122e-02      -1.507225433751e-01      -4.274194960774e+01      -6.845862870744e+01       0.000000000000e+00      -2.464296722935e-01      -6.423685857705e+01      -6.237645384823e+01       1.936165137735e-01       1.936212130396e-01 
       4.000624162845e-02      -1.483237314328e-01      -4.292841271495e+01      -6.882206620285e+01       0.000000000000e+00      -2.367625353195e-01      -6.457118662174e+01      -6.270096265181e+01       1.926378507050e-01       1.926417763170e-01 
       4.021343317748e-02      -1.480609182747e-01      -4.312079941182e+01      -6.919009258546e+01       0.000000000000e+00      -2.273851938198e-01      -6.491032200337e+01      -6.303018036969e+01       1.916582658054e-01       1.916613568376e-01 
       4.042337418784e-02      -1.497595196437e-01      -4.331886816706e+01      -6.956275005147e+01       0.000000000000e+00      -2.186140340617e-01      -6.525426033838e+01      -6.336410345658e+01       1.906768080292e-01       1.906790189635e-01 
       4.063619083298e-02      -1.532254665760e-01      -4.352342969146e+01      -6.994045130876e+01       0.000000000000e+00      -2.107624955762e-01      -6.560347966229e+01      -6.370319655698e+01       1.896938932942e-01       1.896951975997e-01 
       4.085201743398e-02      -1.582173496060e-01      -4.373455997138e+01      -7.032337710346e+01       0.000000000000e+00      -2.041227955017e-01      -6.595814352024e+01      -6.404761778971e+01       1.887089463458e-01       1.887093381146e-01 
       4.107099716046e-02      -1.644802233209e-01      -4.395288461024e+01      -7.071187443989e+01       0.000000000000e+00      -1.989581483873e-01      -6.631864464095e+01      -6.439774730806e+01       1.877219867630e-01       1.877214829164e-01 
       4.129328280735e-02      -1.717289678844e-01      -4.417836290451e+01      -7.110602640761e+01       0.000000000000e+00      -1.954852627373e-01      -6.668504577403e+01      -6.475364372527e+01       1.867320237346e-01       1.867306649183e-01 
       4.151903765736e-02      -1.796916876373e-01      -4.441204155131e+01      -7.150642014722e+01       0.000000000000e+00      -1.938616147254e-01      -6.705800950341e+01      -6.511594769738e+01       1.857396807068e-01       1.857375331146e-01 
       4.174843644073e-02      -1.880885261727e-01      -4.465407759573e+01      -7.191330979905e+01       0.000000000000e+00      -1.941668506762e-01      -6.743777402664e+01      -6.548488665811e+01       1.847442924247e-01       1.847414466916e-01 
       4.198166640532e-02      -1.966557412300e-01      -4.490506422784e+01      -7.232704278919e+01       0.000000000000e+00      -1.964042493856e-01      -6.782472708986e+01      -6.586083268841e+01       1.837455226606e-01       1.837420936474e-01 
       4.221892851244e-02      -2.051593658230e-01      -4.516545046955e+01      -7.274797612252e+01       0.000000000000e+00      -2.004763577679e-01      -6.821924081000e+01      -6.624414199435e+01       1.827428920164e-01       1.827390162012e-01 
       4.246043877639e-02      -2.134030636869e-01      -4.543596127290e+01      -7.317656729147e+01       0.000000000000e+00      -2.061915149718e-01      -6.862181656559e+01      -6.663529584059e+01       1.817361629106e-01       1.817319961427e-01 
       4.270642976830e-02      -2.212265618121e-01      -4.571712754605e+01      -7.361326417022e+01       0.000000000000e+00      -2.132572621381e-01      -6.903291585973e+01      -6.703473620418e+01       1.807248670100e-01       1.807205794981e-01 
       4.295715230881e-02      -2.285784591613e-01      -4.600977472658e+01      -7.405860581330e+01       0.000000000000e+00      -2.212683891143e-01      -6.945312474913e+01      -6.744302644512e+01       1.797087420466e-01       1.797045133362e-01 
       4.321287737814e-02      -2.354156211785e-01      -4.631461833601e+01      -7.451304805110e+01       0.000000000000e+00      -2.297470556457e-01      -6.988294167758e+01      -6.786064426792e+01       1.786871476038e-01       1.786831599363e-01 
       4.347389827712e-02      -2.418550138894e-01      -4.663243046624e+01      -7.497722668860e+01       0.000000000000e+00      -2.381128787519e-01      -7.032302483668e+01      -6.828822378817e+01       1.776597170755e-01       1.776561468956e-01 
       4.374053307916e-02      -2.478564186137e-01      -4.696393217175e+01      -7.545171184850e+01       0.000000000000e+00      -2.458122117080e-01      -7.077396912337e+01      -6.872633572962e+01       1.766257239831e-01       1.766227341405e-01 
       4.401312742022e-02      -2.536349429713e-01      -4.731086194208e+01      -7.593731603459e+01       0.000000000000e+00      -2.522060190468e-01      -7.123673897727e+01      -6.917591278311e+01       1.755852096782e-01       1.755829398607e-01 
       4.429205768293e-02      -2.591331990190e-01      -4.767353582386e+01      -7.643466875662e+01       0.000000000000e+00      -2.567940126570e-01      -7.171191251571e+01      -6.963750971114e+01       1.745369975798e-01       1.745355554690e-01 
       4.457773464195e-02      -2.651148992182e-01      -4.805333834799e+01      -7.694460749002e+01       0.000000000000e+00      -2.588643890520e-01      -7.220041699871e+01      -7.011203078196e+01       1.734806698919e-01       1.734801212441e-01 
       4.487060765111e-02      -2.715087431791e-01      -4.845155901048e+01      -7.746799763304e+01       0.000000000000e+00      -2.580961109111e-01      -7.270318742823e+01      -7.060037940531e+01       1.724154557031e-01       1.724158155424e-01 
       4.517116946882e-02      -2.794593657153e-01      -4.886975007929e+01      -7.800595855642e+01       0.000000000000e+00      -2.539011906971e-01      -7.322141425148e+01      -7.110372300078e+01       1.713410917129e-01       1.713423171533e-01 
       4.547996183916e-02      -2.869567544048e-01      -4.930927369667e+01      -7.855933413847e+01       0.000000000000e+00      -2.469891533320e-01      -7.375602640381e+01      -7.162294023451e+01       1.702559470591e-01       1.702579340992e-01 
       4.579758197020e-02      -2.910954742406e-01      -4.977195737150e+01      -7.912948901235e+01       0.000000000000e+00      -2.385895196610e-01      -7.430846453520e+01      -7.215939700500e+01       1.691591255206e-01       1.691616991548e-01 
       4.612469008294e-02      -2.994172561406e-01      -5.025980903789e+01      -7.971772854588e+01       0.000000000000e+00      -2.267335402666e-01      -7.488014934045e+01      -7.271457170453e+01       1.680507975102e-01       1.680537861169e-01 
       4.646201824243e-02      -3.075907996396e-01      -5.077509755885e+01      -8.032558908886e+01       0.000000000000e+00      -2.133695153945e-01      -7.547273743499e+01      -7.329002547738e+01       1.669295301195e-01       1.669326790265e-01 
       4.681038073141e-02      -3.289525644436e-01      -5.131969176663e+01      -8.095445505069e+01       0.000000000000e+00      -1.945884781319e-01      -7.608769276503e+01      -7.388735450553e+01       1.657955710246e-01       1.657986483837e-01 
       4.717068628811e-02      -3.330189374728e-01      -5.189694980260e+01      -8.160648605960e+01       0.000000000000e+00      -1.819185997651e-01      -7.672737174675e+01      -7.450847727222e+01       1.646443231365e-01       1.646469026218e-01 
       4.754395260646e-02      -2.627269376382e-01      -5.250990350261e+01      -8.228379224907e+01       0.000000000000e+00      -1.963977912211e-01      -7.739403586511e+01      -7.515486568311e+01       1.634664132630e-01       1.634676784599e-01 
       4.793132359520e-02      -2.622165033449e-01      -5.316146775746e+01      -8.298839339383e+01       0.000000000000e+00      -1.909915086987e-01      -7.808985184491e+01      -7.583051053479e+01       1.622802542187e-01       1.622811682605e-01 
